Month,Values
8,-5100.19
8,-1210.56
8,-180.45
8,-197.49
8,-455.64
8,-1747.8
8,-41.84
8,-46.75
8,-426.11
8,-743.23
8,-521.52
8,-10.32
8,-11.22
8,-114.67
8,-8.47
8,-1089.37
8,-85.35
8,-215.12
8,-0.42
8,-10.35
8,-11.12
8,-76
8,-44.28
8,-411.65
8,-12.06
8,-2.98
8,-14125.1
8,-2052.5
8,-592.47
8,-5225.39
8,-96.88
8,-46.75
8,-722.48
8,-486
8,-845.04
8,-17.19
8,-18.69
8,-191.11
8,-850.13
8,-28.23
8,-11.19
8,-52
8,-333.94
8,-1.4
8,-34.5
8,-37.08
8,-128
8,-183.6
8,-37
8,-97.41
8,-216.78
8,-227.5
8,-16.08
8,-146.4
8,-6.55
8,-18433.04
8,-3334.82
8,-541.66
8,-6681.79
8,-145.24
8,-34.17
8,-1173.86
8,-591
8,-1989.53
8,-37.82
8,-41.13
8,-420.44
8,-601.84
8,-32.46
8,-330
8,-23
8,-95.78
8,-329.86
8,-1.61
8,-39.67
8,-42.64
8,-306
8,-203.68
8,-416.3
8,-8.04
8,-13.69
8,-37178.58
8,-4288.07
8,-700
8,-1052.73
8,-12826.78
8,-316.84
8,-128.52
8,-1723.59
8,-1449
8,-135.49
8,-4000.78
8,-79.09
8,-86
8,-879.11
8,-64.22
8,-143.15
8,0
8,-104.1
8,-757.82
8,-3.19
8,-78.48
8,-84.35
8,-490
8,-12
8,0
8,1.71E-13
8,-686.1
8,1557.03
8,-5609.07
8,9770.7
8,599.68
8,-527
8,145
8,-79.67
8,-26.43
8,0
8,-189
8,-70.55
8,0
8,-6
8,11090.49
8,-10074
8,-209.92
8,-4166.66
8,-2.49
8,-1636.73
8,-24013.1
8,-11690.4
8,0
8,-32217.28
8,-588.25
8,-4168.16
8,-4430
8,-4947
8,-3657.25
8,-450
8,-1.71E-13
8,3.64E-12
8,-1.27E-11
8,14.25
8,-83
8,-7.28E-12
8,15837.84
8,0
8,-305
8,-5716.1
8,-176.65
8,-12950
8,-13.16
8,-496.68
8,-590.85
8,-5067.54
8,-672.19
8,-312.44
8,-2031.83
8,-29309.67
8,-500
8,-844.7
8,-7584.27
8,-891.5
8,-312.5
8,-956.77
8,-168
8,-343.75
8,-61
8,-111
8,-33
8,-5839
8,-366
8,-7.11E-15
8,-207.16
8,-123.98
8,-33.44
8,-147.7
8,-48.9
8,-8.34
8,-38888.91
8,-3540.31
8,-1000
8,-855.79
8,-62.6
8,-14699.23
8,-298.29
8,-74.16
8,-1690.29
8,-717
8,-2362.91
8,-48.14
8,-52.35
8,-535.11
8,13.64
8,-39.52
8,26.25
8,-81.57
8,-31.7
8,-337
8,-1.96
8,-48.29
8,-51.91
8,-13.64
8,-519
8,-97.41
8,-43.45
8,-141.3
8,-48.24
8,-6.55
8,-27254.07
8,-3825
8,-1101.51
8,-655.95
8,34.55
8,-10864.5
8,-208.29
8,-109.08
8,-1259.05
8,-576
8,-1882.95
8,-37.82
8,-41.13
8,-420.44
8,-294.1
8,-396.06
8,-180
8,-28.88
8,-459.8
8,-80.34
8,-366.84
8,-1.43
8,-35.29
8,-37.93
8,-13.41
8,-318
8,-900
8,-316.8
8,-35.42
8,-31.8
8,-24.78
8,-50.92
8,-2.38
8,-7172.24
8,-1251.45
8,-197.49
8,-3118.65
8,-52.73
8,-74.34
8,276.8
8,-694.1
8,-654.74
8,-13.75
8,-14.96
8,-152.89
8,-11.29
8,-21.76
8,-158.87
8,-0.56
8,-13.8
8,-14.83
8,-246
8,-111.72
8,-2716
8,-881
8,0
8,-533.28
8,-274.95
8,-550
8,-70.84
8,-379.75
8,-8.04
8,-4.76
8,-21209.43
8,-2744.54
8,-352.55
8,-8740.04
8,-190.16
8,-162.88
8,-459.95
8,-1164
8,-285.55
8,-1219.01
8,-27.51
8,-29.91
8,-305.78
8,-53.63
8,-29.4
8,-147.93
8,-638.32
8,-2.66
8,-65.54
8,-70.45
8,-316
8,-24
8,0
8,0.15
8,-88.56
8,-135.79
8,-71.55
8,-28.14
8,-477.4
8,-5.95
8,-15985.39
8,-5688.34
8,-4228.14
8,-629.14
8,40.36
8,-6518.07
8,-113
8,-103.21
8,-2216.63
8,-570
8,-1871.86
8,-34.39
8,-37.39
8,-23.66
8,-382.22
8,-1368.66
8,1009.09
8,-848.1
8,-8.8
8,-26.82
8,-593.66
8,-46
8,-459.84
8,-331.4
8,-1.33
8,-32.77
8,-35.22
8,-419
8,-17.71
8,-15.9
8,-1.19
8,-3995.62
8,-268.32
8,-1409.66
8,-39.39
8,-94.45
8,-126
8,-375.4
8,-6.88
8,-7.48
8,-76.44
8,-5.65
8,-71.83
8,-0.6
8,-56
8,-0.28
8,-6.9
8,-7.42
8,-33
8,-97.41
8,-95.4
8,-36.84
8,-6.55
8,-10886.99
8,-5046.55
8,-541.66
8,-4417.82
8,-80.54
8,-56.43
8,-1776.38
8,-655.43
8,-2020.81
8,-37.82
8,-41.13
8,-420.44
8,-31.05
8,-32.82
8,-335.32
8,-1.54
8,-37.94
8,-40.79
8,-255
8,-150.54
8,-62.5
8,-112.85
8,-128670.68
8,-16.08
8,-10.12
8,-19571.63
8,-5546.89
8,-681.71
8,-7188.43
8,-199.24
8,-35.04
8,-1952.51
8,-654
8,-3105.9
8,-58.46
8,-63.56
8,-649.77
8,-47.99
8,-45.17
8,-315.28
8,-2.38
8,-58.64
8,-63.03
8,-699
8,-70.84
8,-367.3
8,-36.18
8,-4.76
8,-16779.26
8,-2228.1
8,-2965.43
8,-497.48
8,-911.28
8,-7067.22
8,-144.78
8,-124.66
8,-784.29
8,-342.96
8,-1280.41
8,-27.51
8,-29.91
8,-305.78
8,-114.78
8,-22.58
8,-1988.98
8,-192.33
8,-1.86
8,-303.16
8,-1.12
8,-27.6
8,-29.66
8,-287
8,-185.97
8,-229.2
8,-28.14
8,-12.5
8,-34958.78
8,-4026.51
8,-1403.84
8,-1017.49
8,-41.73
8,-13843.05
8,-226.48
8,-221.17
8,-844.06
8,-2670.9
8,-3564.8
8,-72.21
8,-78.52
8,-802.66
8,-225.59
8,-178.65
8,-59.28
8,-22.4
8,-23
8,-73.63
8,-721.76
8,-2.94
8,-72.44
8,-77.86
8,-382
8,-239.1
8,-43.45
8,-324.9
8,-40.2
8,-16.08
8,-42992.56
8,-4300.26
8,-360.91
8,-1132.54
8,68.72
8,-16302.55
8,-366.39
8,-218.17
8,-1513.69
8,-1632
8,-4638.02
8,-92.84
8,-100.95
8,-1032
8,-74.8
8,-1016.64
8,-23
8,-187.07
8,-818.52
8,-3.71
8,-91.41
8,-98.26
8,-554
8,-26.57
8,-15.9
8,-20.76
8,-1.79
8,-9836.76
8,-1522.3
8,-2103.4
8,-263.32
8,-626.51
8,-4771.58
8,-109.18
8,-23.35
8,-373.21
8,-114
8,-563.1
8,-10.32
8,-11.22
8,-114.67
8,-8.47
8,-400.75
8,-86.53
8,-59.98
8,-0.42
8,-10.35
8,-11.12
8,-116
8,-230.24
8,-7
8,-267.4
8,-24.12
8,-15.48
8,-34389.37
8,-3931.02
8,-1237.51
8,-62.6
8,-12693.96
8,-295.69
8,-216.46
8,-1383.71
8,-2379.01
8,-4366.31
8,-89.4
8,-97.21
8,-993.77
8,-73.39
8,-100.26
8,-109.34
8,-767.18
8,-3.64
8,-89.69
8,-96.4
8,-513
8,-239.1
8,-302.1
8,-16.08
8,-26216.07
8,-4908.46
8,-322.52
8,-10805.08
8,-281.97
8,-26.85
8,-1211.32
8,-2055
8,-5067.92
8,-92.84
8,-100.95
8,-1032
8,-76.21
8,-4.63
8,-1250.68
8,-3.78
8,-93.14
8,-100.11
8,-538
8,-239.1
8,-234.6
8,-20586
8,-206.88
8,-16.08
8,-45269.98
8,-5039.1
8,-1000
8,-1405.84
8,-16655.24
8,-340.29
8,-116.88
8,-1773.76
8,-1728
8,-856.64
8,-4706.57
8,-92.84
8,-100.95
8,-1032
8,-76.21
8,-187.94
8,-23
8,-80.34
8,-861.36
8,-3.78
8,-93.14
8,-100.11
8,-529
8,-247.95
8,-96.8
8,-222.6
8,-7682.4
8,-164.7
8,-16.67
8,-48049.75
8,-4920.85
8,-1103.02
8,-1340.01
8,-248.69
8,-17818.7
8,-397.13
8,-171.41
8,-1732.14
8,-1608
8,267.94
8,-4754.07
8,-96.28
8,-104.69
8,-1070.22
8,-79.04
8,-505.39
8,-23
8,-109.96
8,-879.52
8,-3.92
8,-96.59
8,-103.82
8,-506
8,-8.86
8,-12.7
8,-29.46
8,-0.6
8,-2590.75
8,-418.96
8,-65.83
8,-227.82
8,-1032.41
8,-26.01
8,-147.47
8,-54
8,-187.7
8,-3.44
8,-3.74
8,-0.42
8,-38.22
8,-2.82
8,-757.3
8,-233.46
8,-99
8,-0.14
8,-3.45
8,-3.71
8,-59
8,-239.1
8,-723.51
8,-343.45
8,-12.06
8,-16.08
8,-47612.44
8,-4842.93
8,-3900
8,-1252.53
8,-2116.76
8,-19859.34
8,-371.25
8,-182.8
8,-1043.64
8,-1380.81
8,-33.08
8,-4746.93
8,-92.84
8,-100.95
8,-1032
8,-59.52
8,-76.21
8,-39.93
8,-43.98
8,-832.32
8,-3.78
8,-93.14
8,-100.11
8,-535
8,-212.53
8,-249
8,-36.18
8,-14.29
8,-40816.54
8,-5669.94
8,-1207.47
8,-41.73
8,-15806.79
8,-312.67
8,-269.5
8,-818.3
8,-1269
8,-315.37
8,-4124.68
8,-82.52
8,-89.74
8,-22.41
8,-917.33
8,-67.75
8,-1277.44
8,-117.61
8,-754.6
8,-3.36
8,-82.79
8,-88.99
8,-436
8,-194.82
8,-271.58
8,-210.9
8,-20.1
8,-13.1
8,-35094.67
8,-3189.37
8,-2036.17
8,-1040.02
8,-3852.03
8,-14735.9
8,-263.5
8,-233.18
8,-1273.42
8,-1482
8,574.79
8,-3796.11
8,-75.65
8,-82.26
8,-840.89
8,-62.1
8,-1006.31
8,-59.3
8,-675.92
8,-3.08
8,-75.89
8,-81.57
8,-400
8,-115.12
8,-127.35
8,-7.74
8,-11097.24
8,-1784.77
8,-4763.57
8,-151.73
8,-628.24
8,-984
8,-462.27
8,-2440.11
8,-44.7
8,-48.61
8,-496.89
8,-36.7
8,-96.82
8,-3.9
8,-364
8,-1.82
8,-44.84
8,-48.2
8,-146
8,-168.25
8,-168.5
8,-41.52
8,-11.31
8,-36252.1
8,-3262.39
8,100
8,-980.82
8,-125.2
8,-12629.46
8,-208.5
8,-249.57
8,-1148.36
8,-958.86
8,-3184.5
8,-65.33
8,-71.04
8,-726.22
8,-53.63
8,-158.94
8,-588.36
8,-2.66
8,-65.54
8,-70.45
8,-620
8,-26.57
8,-35.85
8,-12.06
8,-1.79
8,-5801.86
8,-1049.73
8,-197.49
8,-683.46
8,-2180.92
8,-36.14
8,-46.75
8,-369.5
8,-251.09
8,-563.1
8,-10.32
8,-11.22
8,-114.67
8,-8.47
8,-959.25
8,-12.17
8,-180.08
8,-0.42
8,-10.35
8,-11.12
8,-80
8,-247.95
8,-283.15
8,-20.1
8,-111
8,-16.67
8,-41789.67
8,-4084.1
8,-3752.65
8,-1200.84
8,-15576.47
8,-359.06
8,-215.93
8,-986.45
8,-1894.97
8,-540.64
8,-4829.87
8,-96.28
8,-104.69
8,-1070.22
8,-79.04
8,-7119.19
8,-1495
8,-66.24
8,-944.08
8,-3.92
8,-96.59
8,-103.82
8,-559
8,-247.91
8,-422.92
8,-258.6
8,-16.08
8,-16.69
8,-30629.1
8,-2957.56
8,-820.31
8,-1201.72
8,-10913.74
8,-205.7
8,-234.33
8,-1270.96
8,-1351.57
8,-279.97
8,-4918.39
8,-96.19
8,-104.76
8,-1070.3
8,-78.95
8,-444.37
8,-208
8,-899.6
8,-4.2
8,-96.52
8,-103.8
8,-422
7,-334.85
7,-1690.28
7,-58.11
7,-2130.39
7,-933.6
7,-712.67
7,-64.8
7,-309.07
7,-10.63
7,-92.47
7,-291.7
7,-24.2
7,-490
7,-19926
7,-46.67
7,-28.31
7,-40.82
7,-41.76
7,-8.52
7,-2.45
7,-51229.39
7,-12533.64
7,-56844.62
7,-158.29
7,-10898.46
7,-8127.04
7,-1461.37
7,-112.98
7,-1735.68
7,-245.55
7,-34.79
7,-954.62
7,-2557.25
7,-17.7
7,-19.7
7,-289.69
7,-148.65
7,-202.45
7,-15.93
7,7.21
7,-126.83
7,-1455.5
7,-2223.24
7,-364.88
7,303.92
7,-14.78
7,-111.29
7,-4290.77
7,-180.46
7,-1111.44
7,-0.18
7,-31.95
7,-185.4
7,-2.2
7,-69.33
7,-2.63
7,-304.23
7,-6.51
7,-46.95
7,-599.96
7,-62.25
7,-66.35
7,-56.9
7,-30.29
7,-3.49
7,-19011.48
7,23464.14
7,-549.59
7,-372.18
7,-1467.65
7,-4887.27
7,112.35
7,-70.53
7,-568.67
7,-319.34
7,-1316.84
7,-306.37
7,-25.17
7,-28.02
7,-287.88
7,-2901.36
7,-569.43
7,-48.57
7,-19.55
7,-158.25
7,-1819.88
7,-12.71
7,-967.51
7,-4.09
7,-969.6
7,-2.91
7,-42.15
7,-3.49
7,-381.51
7,-1073.88
7,-259.99
7,-43.33
7,-17.61
7,-15.9
7,-12.06
7,-0.93
7,-2602.99
7,572.57
7,-131.7
7,-732.51
7,-24.8
7,-40.02
7,-143
7,-80.18
7,-336.49
7,-6.68
7,-7.44
7,-76.4
7,-150
7,-5.61
7,-28
7,-1.84
7,-67.66
7,-0.84
7,-6.3
7,-1
7,-61
7,-52.83
7,-59.33
7,-39.75
7,-36.18
7,-2.78
7,-25127.45
7,-6815
7,-183.54
7,-263.4
7,-314.86
7,-8736.07
7,-226.36
7,-32.95
7,-1088.46
7,-267
7,-1087.37
7,-479.97
7,-20.04
7,-22.31
7,-184.62
7,-229.21
7,-25.58
7,-2.82
7,-345.59
7,-270.2
7,-15.42
7,-46.07
7,-94.05
7,-216.94
7,-2.3
7,-75.85
7,-2.75
7,-234
7,-19.06
7,-11.56
7,-16.68
7,-17.05
7,-3.48
7,-1
7,-20924.68
7,-5119.37
7,-23218.22
7,-64.66
7,-4451.48
7,-3319.49
7,-596.9
7,-46.14
7,-708.94
7,-100.29
7,-300
7,-14.21
7,-389.92
7,-1044.51
7,-7.23
7,-8.04
7,-118.32
7,-60.71
7,-82.69
7,-6.5
7,2.95
7,-51.81
7,-594.5
7,-908.08
7,-149.03
7,124.13
7,-6.04
7,-45.45
7,121.6
7,-1752.57
7,-73.71
7,-453.97
7,-0.07
7,-13.05
7,-75.72
7,-0.9
7,-28.32
7,-1.08
7,-124.26
7,-2.66
7,-19.17
7,-245.05
7,-25.42
7,-88.05
7,-2890.15
7,-24.12
7,-4.63
7,-17984.96
7,-3025
7,-439.22
7,-272.86
7,-6220.08
7,-134.31
7,-93.08
7,-774.5
7,-510
7,-1775.93
7,-33.4
7,-37.18
7,-382.01
7,-171.34
7,-173.9
7,-28.03
7,-249.2
7,-23
7,-37.05
7,-345.92
7,-119.49
7,-4.18
7,-65.66
7,-5
7,-210
7,-17.61
7,-15.9
7,-8.04
7,-0.93
7,-6974.2
7,-1760
7,-102.5
7,-2356.87
7,-60.71
7,-29.95
7,-301.32
7,-120
7,-352.07
7,-457.28
7,-6.68
7,-7.44
7,-57.84
7,-76.4
7,-5.61
7,-42
7,-14.3
7,-60.24
7,-0.84
7,-37.05
7,-1
7,-41
7,-88.05
7,-2316.25
7,-40.2
7,-4.63
7,-21125.33
7,-3785
7,-632.15
7,-7809.35
7,-227.06
7,-89.85
7,-1009.75
7,-857.69
7,-1762.9
7,-779.98
7,-33.4
7,-37.18
7,-126.79
7,-382.01
7,-5.64
7,-54.04
7,-26.91
7,-44.79
7,-84.76
7,-272.96
7,-4.01
7,-30.24
7,-4.8
7,-287
7,-6
7,-30
7,-60
7,-5000
7,-1990.4
7,-61.64
7,-39.87
7,-1836.25
7,-48.24
7,-3.24
7,-26718.15
7,-3897.5
7,-165.14
7,-980.17
7,-154.09
7,-10515.71
7,-279.8
7,-174.55
7,-1371.92
7,-835.73
7,-557.27
7,-1154.37
7,-23.38
7,-26.02
7,-267.41
7,-491.71
7,-950.41
7,-256.1
7,-47.66
7,-39.2
7,-127.7
7,-530.88
7,-7.1
7,-53.54
7,-8.5
7,-311
7,-70.44
7,2635.2
7,-48.24
7,-3.7
7,-24484.64
7,-5863.75
7,258.27
7,-526.78
7,-295.33
7,-8596.32
7,-226.62
7,-120.33
7,-1575.9
7,-609.84
7,-1392.71
7,-457.35
7,-26.72
7,-29.74
7,-73.8
7,-305.61
7,-4.32
7,-1293.29
7,-15
7,-334.5
7,-29.44
7,4719.42
7,2954
7,-214.55
7,2000
7,4277.06
7,-4.39
7,-49.07
7,-5.25
7,-258
7,-778
7,-52.83
7,-52.45
7,-28.14
7,-2.78
7,-25565.11
7,-9641.66
7,-300.07
7,-2027.25
7,-9011.99
7,-190.74
7,-12.97
7,-1362.38
7,-372
7,-1092.58
7,-954.73
7,-20.04
7,-22.31
7,-178.84
7,-122.77
7,-229.21
7,-4.61
7,-1956.5
7,-669.21
7,-197.59
7,-16.82
7,-46.07
7,-92.17
7,-495.48
7,-2.51
7,-134.57
7,-3
7,-24.02
7,-832
7,-0.01
7,-60
7,-287
7,9.09E-13
7,-2656.26
7,-935
7,3562.4
7,-88.05
7,-95.4
7,-60.3
7,-4.63
7,-28148.72
7,-5065.81
7,700.25
7,-658.52
7,-10019.65
7,-334.75
7,-98.09
7,-159.04
7,-1444.39
7,-1744.75
7,-33.4
7,-37.18
7,-382.01
7,-1497.12
7,-342.63
7,0
7,-28.03
7,-46
7,-68.18
7,-351.9
7,-4.18
7,-42.99
7,-5
7,-12.4
7,-324
7,-123.27
7,-135.9
7,-28.14
7,-6.48
7,-25443.01
7,-1810.18
7,-1388.37
7,-673.38
7,-9044.34
7,-241.45
7,-162.62
7,-913.44
7,-798.81
7,189.72
7,-2498.24
7,-46.76
7,-52.05
7,-534.81
7,-39.25
7,-395.63
7,-23
7,-71.48
7,-398.88
7,-5.85
7,-44.09
7,-7
7,-333
7,-26.42
7,-28.6
7,-1.39
7,-3231.81
7,-417.5
7,-109.96
7,-1166.29
7,-33.72
7,-44.92
7,-146.96
7,-582.64
7,-528.1
7,-10.02
7,-11.15
7,-114.6
7,-8.41
7,-42
7,-7.74
7,149.6
7,-107.2
7,-1.25
7,-9.45
7,-1.5
7,-71
7,-52.83
7,-37.96
7,-170.78
7,-60.4
7,-49.56
7,-2.78
7,-7085.18
7,-1375.67
7,-183.23
7,-3059.45
7,-90.12
7,-38.49
7,25.52
7,-704.1
7,162.48
7,-1051
7,-20.04
7,-22.31
7,-229.21
7,-142.88
7,-16.82
7,-34.95
7,-179.4
7,-2.51
7,-18.9
7,-3
7,-471
7,-290
7,-12375
7,-1715.6
7,-451.1
7,117.65
7,-15
7,-1219
7,-156
7,-499
7,-101
7,-26.42
7,-31.8
7,-12.06
7,-1.39
7,-4660.26
7,-137.59
7,-7.5
7,-1433.19
7,-43.84
7,-56.25
7,-226.6
7,-119.18
7,-538.46
7,-10.02
7,-11.15
7,-114.6
7,-3.72
7,-8.41
7,-14.63
7,-116.24
7,-1.25
7,-9.45
7,-1.5
7,-76
7,-26.42
7,-870.35
7,-1.39
7,-3888.46
7,-538.75
7,-66.74
7,-109.97
7,-1518.72
7,-41.03
7,-14.97
7,-189.64
7,-153
7,-528.1
7,-10.02
7,-11.15
7,-114.6
7,-8.41
7,-33.6
7,-23.11
7,-104.96
7,-1.25
7,-9.45
7,-1.5
7,-85
7,-88.05
7,-143.96
7,-103.25
7,-61.62
7,-4.63
7,-17548.5
7,-2538.75
7,-417.45
7,-6291.63
7,-154.45
7,-113.43
7,-686.06
7,-268.01
7,-1765.57
7,-677.06
7,-33.4
7,-37.18
7,-15.89
7,-382.01
7,-94.97
7,-29.75
7,-28.03
7,-117.6
7,-344.49
7,-56.73
7,-336.96
7,-4.18
7,-32.43
7,-5
7,-356
7,-23.3
7,-2016.67
7,-1283.89
7,-607.28
7,-327598.55
7,745333.33
7,-10188.05
7,-6355.86
7,-59148.67
7,-9576
7,-2861.24
7,-144.12
7,-20.84
7,-371.52
7,-34.64
7,-44669
7,-48970
7,-300
7,-139
7,-736801.38
7,-444
7,-758.37
7,-75
7,-15054.2
7,-13520
7,-3242
7,-84
7,-1086.25
7,-4817
7,-558
7,-35.22
7,-47.7
7,-20.1
7,-531.81
7,-1.85
7,-11313.26
7,-2950.03
7,-1883.54
7,-234.18
7,-5510.47
7,-127.44
7,-89.98
7,-384.83
7,-746.64
7,-693.78
7,-333.72
7,-13.36
7,-14.87
7,-69.37
7,-152.8
7,-131
7,-40.81
7,-11.21
7,-37.8
7,-66.9
7,-152.58
7,-1.67
7,-53.74
7,-2
7,-149
7,-123.27
7,-111.3
7,-52.26
7,-6.48
7,-31565.87
7,-2966.5
7,-493.98
7,-921.89
7,-15.59
7,-11094.38
7,-284.51
7,-142.2
7,-1607.89
7,-1019.81
7,-2441.18
7,-46.76
7,-52.05
7,-534.81
7,-523.17
7,-39.25
7,-15.12
7,-23
7,-7.17
7,-399.2
7,-5.85
7,-44.09
7,-7
7,-6.47
7,-275
7,-105.66
7,-288.6
7,-95.4
7,-48.24
7,-5.56
7,-29652.52
7,-4490.07
7,-816.8
7,-790.19
7,-10936.37
7,-291.9
7,-136.02
7,-1580.51
7,-84.62
7,-2104.69
7,-40.08
7,-44.61
7,-458.41
7,-977.45
7,-33.64
7,-125.45
7,-341.64
7,-5.01
7,-37.8
7,-6
7,-267
7,-24573.97
7,-988.32
7,-31394.84
7,-38.11
7,-227.4
7,-293.09
7,-12
7,-52.83
7,-2631.8
7,-2.78
7,-17423.9
7,-2331.25
7,154.06
7,-454.04
7,-6165.55
7,-184.17
7,-134.77
7,-820.6
7,-798
7,-931.61
7,-20.04
7,-22.31
7,-229.21
7,-36.44
7,-44.8
7,-46
7,-4.91
7,-412.96
7,-5.43
7,-40.94
7,-6.5
7,-167
7,-44.03
7,-202.3
7,-12.06
7,-2.32
7,-13722.29
7,-1310.39
7,-497.6
7,-4954.68
7,-148.04
7,-59.76
7,-642.84
7,-429.19
7,-817.87
7,-16.7
7,-18.59
7,-191.01
7,-2066.76
7,-705.74
7,-25.23
7,-61.59
7,-23
7,-29.35
7,-266.72
7,-3.76
7,-28.35
7,-4.5
7,-31.41
7,-104
7,-35.22
7,-31.5
7,-1819.25
7,-1.85
7,-9278.2
7,-1085
7,-584.5
7,-278.46
7,-3549.42
7,-86.63
7,-60.67
7,-381.92
7,106.16
7,-657.41
7,-13.36
7,-14.87
7,-152.8
7,-210
7,-22.15
7,-2.25
7,-358.4
7,-3.3
7,-24.88
7,-3.95
7,-132
7,-2130.84
7,-112.06
7,-46369.83
7,-808.35
7,-899.64
7,-64.28
7,-109.45
7,-892
7,-96.86
7,-59.33
7,-3207.95
7,-5.09
7,-14450.22
7,-1873.75
7,263.88
7,-359.01
7,-5087.13
7,-138.7
7,-119.8
7,-659.56
7,-446.02
7,290.85
7,-1920.81
7,-36.74
7,-40.89
7,-420.21
7,-204.7
7,-30.84
7,-165.67
7,-23
7,-9.73
7,-337.44
7,-4.6
7,-34.65
7,-5.5
7,-165
7,-70.44
7,-2010.2
7,-3.7
7,-9180.51
7,-1145
7,130.97
7,-285.77
7,-3433.41
7,-81.59
7,-89.85
7,-403.04
7,-396
7,-1455.01
7,-26.72
7,-29.74
7,-305.61
7,-19.62
7,-50.4
7,-10.86
7,-210.72
7,-2.92
7,-22.05
7,-3.5
7,-109
7,-105.66
7,-3384.05
7,-4500
7,-16.08
7,-5.56
7,-27062.31
7,-4062.83
7,-1219.18
7,-922.16
7,-11520.94
7,-306.74
7,-212.52
7,-863.72
7,-1548.22
7,-1925.51
7,-40.08
7,-44.61
7,-458.41
7,-49.34
7,-932.4
7,-81.43
7,-633.36
7,-7.35
7,-55.43
7,-8.8
7,-299
7,-26.42
7,-705.6
7,-1.39
7,-8290.88
7,-1294.3
7,-394.28
7,-117.46
7,-3854.52
7,-100.4
7,-44.92
7,124.96
7,-330
7,-465.8
7,-10.02
7,-11.15
7,-114.6
7,-242.93
7,-16.82
7,-72.81
7,-23
7,-8.42
7,-188.96
7,-2.51
7,-18.9
7,-3
7,-75
7,-52.83
7,-39.87
7,-154.85
7,-20.1
7,-2.78
7,-21851.82
7,-2363.75
7,-570.85
7,61.32
7,-7540.19
7,-199.36
7,-42.98
7,-832.04
7,-1205.94
7,-993.91
7,-20.04
7,-22.31
7,-229.21
7,-650
7,-30.84
7,-16.42
7,-37.37
7,-14478.94
7,-4.6
7,-34.65
7,-5.5
7,-230
7,-581.85
7,-1124.15
7,-130.04
7,-4.21
7,-0.75
7,-84
7,-0.63
7,-4.72
7,-0.75
7,-54
7,-275.37
7,-238
7,-607.42
7,-1333.25
7,-9716.66
7,-555
7,-554.72
7,-369.25
7,-41.52
7,-29.17
7,-27921.02
7,-958.75
7,-329.19
7,182.15
7,-329.7
7,-2690.48
7,-84.19
7,-74.87
7,-337.48
7,32482.66
7,-360
7,-2340
7,-11090.2
7,-210.44
7,-234.2
7,-2406.66
7,-811.2
7,-15.24
7,-14.02
7,0
7,-23
7,-14592.5
7,-43.41
7,-125
7,-1628.48
7,-2.09
7,-15.75
7,-2.5
7,-144
7,-876
7,-11
7,-140
7,-35.22
7,-39.75
7,-12.06
7,-1.85
7,-6791.96
7,-896.25
7,-263.4
7,-2616.23
7,-79.15
7,-315.48
7,-240
7,-704.14
7,-13.36
7,-14.87
7,-152.8
7,-11.21
7,-420
7,-32.05
7,-122.48
7,-1.67
7,-12.6
7,-2
7,-79
7,0
7,-8.81
7,-20.65
7,-16532.86
7,-0.46
7,-3453.84
7,-501.83
7,-65.85
7,-1181.05
7,-16.83
7,-176.65
7,-63
7,-176.03
7,-3.34
7,-3.72
7,-38.2
7,-1594.34
7,-2.8
7,-16.52
7,-823.91
7,-266.17
7,-43.1
7,-0.42
7,-3.15
7,-0.5
7,-44
7,-167.3
7,-147.85
7,-56.94
7,-8.8
7,-42624.62
7,-6196.62
7,-1163.57
7,28.08
7,-15254.45
7,-400.03
7,-153.93
7,-2181.21
7,-1062
7,444.78
7,-3326.55
7,-63.47
7,-70.63
7,-725.82
7,-53.26
7,-114.92
7,-136.19
7,0
7,-425.56
7,-7.94
7,-59.84
7,-9.5
7,-213
7,-435
7,-600
7,-211.2
7,-450
7,-158.4
7,-600
7,-211.2
7,-450
7,-158.4
7,-600
7,-211.2
7,-600
7,-211.2
7,-750
7,-264
7,-750
7,-264
7,-600
7,-211.2
7,-450
7,-158.4
7,-750
7,-264
7,-1050
7,-369.6
7,-900
7,-316.8
7,-1200
7,-422.4
7,-750
7,-264
7,-600
7,-211.2
7,-900
7,-316.8
7,-1350
7,-475.2
7,-600
7,-211.2
7,-167.3
7,-200.3
7,-8.04
7,-8.8
7,-30951.53
7,-3761.66
7,-827.45
7,613.19
7,-10281.1
7,-254.26
7,-80.31
7,-1586.7
7,-571.42
7,-220.38
7,-3310.78
7,-63.47
7,-70.63
7,-725.82
7,-702.64
7,-50.46
7,-41.08
7,-50.55
7,-520.88
7,-7.52
7,-56.69
7,-9
7,-542.76
7,-52.83
7,-47.7
7,-32.16
7,-544.48
7,-2.78
7,-17627.25
7,-3440.49
7,-395.1
7,-187.63
7,-6149.05
7,-182.67
7,-48.41
7,-1034.94
7,-1129.73
7,-1022.43
7,-333.72
7,-20.04
7,-22.31
7,-9.41
7,-229.21
7,-722.52
7,-151.01
7,-16.82
7,237.6
7,-13.72
7,-255.38
7,-2.51
7,-19.62
7,-3
7,-17.74
7,-161
7,-61.64
7,-4.95
7,-85.1
7,-28.14
7,-3.24
7,-17882.57
7,-4855.15
7,79.19
7,-395.08
7,-2728.55
7,-6781.64
7,-194.14
7,-77.84
7,-1039.92
