Month,Values
12,-7.67
12,-81
12,-64.49
12,-31.8
12,-2.07
12,-9688.53
12,-434.13
12,-1100
12,-197.49
12,-573.05
12,-3927.29
12,-104.06
12,-43.38
12,303.94
12,-427.8
12,-5.8
12,-5644.42
12,-488.99
12,-13.66
12,-19.14
12,-28.8
12,-100
12,-361.91
12,-51.73
12,-2351.71
12,-9.89
12,-456.79
12,-112.74
12,-66.01
12,-42.69
12,-41.49
12,-394.36
12,-0.49
12,-41.28
12,-137.25
12,-226
12,-21
12,-225.71
12,-140.05
12,-7.23
12,-32648.51
12,783.66
12,-3242.44
12,-855.79
12,-13989.5
12,-289.17
12,-121.1
12,1505.56
12,-846.54
12,-33.28
12,-2682.12
12,-47.82
12,-66.97
12,-1266.68
12,520.28
12,935.6
12,-39.57
12,-1886.8
12,-108.59
12,-508.14
12,-1.94
12,-36.35
12,-89
12,-312
12,-7.95
12,-1010.16
12,4351.38
12,263.33
12,223.64
12,38.34
12,15.68
12,13.4
12,138.28
12,4.95
12,-72.25
12,103.9
12,-12250
12,-96.73
12,-55.65
12,-3.1
12,-8151.74
12,778.62
12,-1200
12,-220.02
12,-3335.82
12,-93.62
12,-57.84
12,274.07
12,-88.47
12,-1106.87
12,-20.49
12,-28.7
12,-542.86
12,-16.96
12,-75.18
12,-30.81
12,-204.37
12,-0.83
12,29.61
12,-112
12,-48
12,-47.64
12,-145.1
12,-71.55
12,-4.65
12,-11135.92
12,1064.16
12,-4832.79
12,-497.48
12,-5843.77
12,-182.87
12,-101.22
12,374.6
12,-359.92
12,261.7
12,-1677.11
12,-30.74
12,-43.05
12,-814.29
12,-24.03
12,-271.62
12,-23
12,-88.28
12,-305.45
12,-1.18
12,-22.07
12,-201
12,-96.73
12,-1268.35
12,-3.1
12,-9821.72
12,947.93
12,-1600
12,-59.19
12,-3985.45
12,-93.23
12,-48.88
12,333.66
12,-838.13
12,-1031.56
12,-20.49
12,-28.7
12,-542.86
12,-7.36
12,-19.79
12,-131.07
12,-21.64
12,-271.46
12,-0.97
12,-18.18
12,-125
12,-338.56
12,-84.84
12,-202
12,-93945.57
12,-10.85
12,-52463.75
12,213.98
12,-3249.92
12,-1199.96
12,-1461.27
12,-21149.15
12,-461.35
12,-223.89
12,709.93
12,-1308.85
12,96.43
12,-4264.59
12,-71.73
12,-100.46
12,-1900.02
12,-5565
12,-1450.34
12,-1265.74
12,-343.14
12,-59.36
12,605.4
12,-530.57
12,-979.94
12,-2.91
12,-54.53
12,-53.11
12,-1080
12,-80.61
12,-52.45
12,-2.58
12,-6752
12,1593.4
12,-1778.06
12,-460.81
12,50.41
12,-3889.45
12,-117.17
12,-27.7
12,1475.9
12,-229.06
12,-976.49
12,-17.08
12,-23.92
12,-452.39
12,-14.13
12,-725.46
12,-42.9
12,-365.83
12,-0.69
12,-12.98
12,-144
12,-64.49
12,-46.05
12,-2.07
12,-8989.02
12,121.99
12,-2100
12,-263.32
12,-509.38
12,-4090.81
12,-85.42
12,-28.92
12,42.95
12,-172.04
12,-711.09
12,-13.66
12,-19.14
12,-361.91
12,-11.31
12,-1061.19
12,-82.15
12,-202.97
12,-0.55
12,-402.29
12,-87
12,-306.32
12,-377
12,-9.82
12,-20764.37
12,3247.06
12,-6885.06
12,-1054.15
12,-10147.25
12,-286.71
12,-202.43
12,1594.7
12,-672.19
12,-143.74
12,-3549.43
12,-64.89
12,-90.89
12,-1719.07
12,-53.71
12,-1183.31
12,-23
12,-104.67
12,-811.88
12,-2.64
12,-49.34
12,-357
12,-145.1
12,-107.55
12,-4.65
12,-8923.99
12,2594.07
12,1824.04
12,-417.51
12,-3258.95
12,-81.5
12,-16.03
12,418.88
12,-522.67
12,-1671.93
12,-30.74
12,-43.05
12,-814.29
12,-340.33
12,398.31
12,-25.44
12,-42.31
12,-9.09
12,-292.89
12,-1.25
12,-23.37
12,-57.98
12,-136
12,-96.73
12,-115.35
12,-3.1
12,-17636.56
12,1861.28
12,-3450
12,-215.04
12,-7240.52
12,-164.19
12,-86.76
12,655.21
12,-758.01
12,-75.84
12,-1109.42
12,-20.49
12,-28.7
12,-542.86
12,-36.75
12,-316.42
12,-23
12,-91.11
12,-402.09
12,-1.8
12,-33.76
12,-261
12,-274.08
12,-147.15
12,-8.79
12,-25635.99
12,2195.17
12,-2122.87
12,-827.51
12,-10132.84
12,-238.31
12,-28.92
12,772.72
12,-1038.54
12,-87.6
12,-2837.34
12,-58.06
12,-81.32
12,-1538.11
12,-48.05
12,-573.99
12,-90.03
12,-538.17
12,-2.36
12,-44.14
12,-306
12,-193.47
12,-1
12,-167.4
12,-6.2
12,-22455.58
12,2701.51
12,-965.56
12,-578.33
12,-41.02
12,-8157.84
12,-173.64
12,-99.99
12,456.71
12,-1637.58
12,-2226.56
12,-40.99
12,-57.41
12,-1085.73
12,-33.92
12,-7214.17
12,-23
12,-124.55
12,-357.62
12,-1.66
12,-31.16
12,-186
12,-209.59
12,-124.15
12,-6.72
12,-25887.26
12,306.86
12,-2131.77
12,-541.66
12,-164.07
12,-10341.68
12,-234.95
12,-86.76
12,473.14
12,-611.66
12,-2497.25
12,-44.4
12,-62.19
12,-1176.2
12,-397.7
12,-36.75
12,-4250
12,-101.51
12,-389.53
12,-1.8
12,-33.76
12,-302
12,-48.37
12,-35.85
12,-1.55
12,-5244.42
12,110.13
12,-1200
12,-197.49
12,-509.38
12,-2299.1
12,-62.03
12,-43.38
12,38.76
12,-52.55
12,-567.68
12,-10.25
12,-14.35
12,-271.43
12,-8.48
12,-631.09
12,-50.65
12,-169.71
12,-0.42
12,-7.79
12,-57
12,-1754.3
12,-80.61
12,-363.25
12,-2.58
12,-16811.11
12,1065.53
12,-640.62
12,-658.3
12,-6521.1
12,-149.67
12,-72.91
12,375.06
12,-653.44
12,-346.89
12,-921.96
12,-17.08
12,-23.92
12,-452.39
12,-450.51
12,-28.27
12,-302.62
12,-47.18
12,-419.97
12,-1.39
12,-25.97
12,-135
12,-1300
12,-1593.4
12,-87
12,-1000
12,-60.88
12,-95.8
12,-419.18
12,-242.15
12,-324.34
12,-13.44
12,-54911.16
12,-23059.79
12,-5055.45
12,-1185.84
12,-22820.95
12,-547.81
12,-90.34
12,-6196.4
12,-1493.37
12,-5204.75
12,-88.8
12,-124.38
12,-2352.41
12,-6847.5
12,-15
12,3243.52
12,-227.1
12,-72.08
12,-11199.11
12,-117.49
12,-58.14
12,-842.15
12,-3.54
12,-66.21
12,106.32
12,-519
12,-386.93
12,-393.1
12,-12.4
12,-40781.6
12,2523.23
12,-11257.12
12,-1147.72
12,-18672.96
12,-451.72
12,-159.66
12,888.19
12,-1550.74
12,-73.44
12,-4557.51
12,-81.97
12,-114.81
12,-2171.45
12,-1099.68
12,-807.84
12,-598.9
12,-67.13
12,-18570.41
12,-40
12,-97.54
12,-791.34
12,-3.29
12,-61.67
12,-28.56
12,-448
12,0
12,-1198.65
12,1155.4
12,-7293.23
12,8259.25
12,-1668.41
12,-1195
12,-548.24
12,-182
12,-23.33
12,0
12,647.7
12,-189
12,-19.3
12,0
12,-179.31
12,-440.1
12,12199.88
12,-318
12,-10783.25
12,-21.92
12,-323.11
12,-264
12,-1408.52
12,-11634.97
12,29844.1
12,-225
12,-11515.68
12,-32217.3
12,-1122
12,-1881.36
12,-4132.5
12,-3657.25
12,-450
12,2.84E-13
12,6.37E-12
12,-83
12,0
12,211647.45
12,150
12,-98
12,24.47
12,5716.1
12,-118.05
12,-5196.1
12,-12950
12,-66
12,105.18
12,902.12
12,119.66
12,55.62
12,361.7
12,-5891.59
12,89.01
12,150.37
12,1350.15
12,158.7
12,55.63
12,170.32
12,160
12,61.19
12,-61
12,-108
12,-30
12,-5440
12,-327
12,-7.11E-15
12,-203.15
12,-209.59
12,-143.25
12,-5546
12,-6.72
12,-40346.94
12,14934.68
12,928.2
12,-826.64
12,26.95
12,-13298.61
12,-270.13
12,-86.15
12,4578.02
12,-734.53
12,-2280.61
12,-44.4
12,-62.19
12,-1176.2
12,-190.3
12,-36.75
12,-1251.58
12,-46
12,-98.62
12,-174.07
12,-380.83
12,-1.8
12,-33.76
12,-844.27
12,-12
12,-193.47
12,-171.5
12,-6.2
12,-34564.55
12,3160.83
12,2191.2
12,-736.45
12,-42.5
12,-11145.97
12,-223.51
12,-71.08
12,736.97
12,-733.25
12,-2255.18
12,-40.99
12,-57.41
12,-1085.73
12,367.15
12,0
12,-32.87
12,-880.21
12,-23
12,-102.61
12,-425.91
12,-1.61
12,-30.2
12,-232
12,-900
12,-316.8
12,-64.49
12,-31.8
12,-50.88
12,-2.07
12,-6280.86
12,833.18
12,-800
12,-263.32
12,-2542.86
12,-58.43
12,-43.38
12,293.28
12,-193.6
12,-168.31
12,-307.95
12,-716.24
12,-13.66
12,-19.14
12,-361.91
12,-11.31
12,-69.69
12,-23
12,-25.58
12,-969.75
12,-0.55
12,-10.39
12,-192
12,-30
12,-2717
12,-9960
12,-1356.46
12,-2424
12,-266.08
12,-38025
12,-128.98
12,-64.94
12,-359.8
12,-4.13
12,-24246.67
12,2921.63
12,-4000
12,-302.56
12,-10332.54
12,-265.49
12,-143.98
12,1435
12,-726.03
12,-105.67
12,-1342
12,-27.32
12,-38.27
12,-723.82
12,-53.71
12,-1333.76
12,-46
12,-133.89
12,-605.76
12,-2.64
12,-49.34
12,-270
12,-112.85
12,-61.85
12,-731.34
12,-3.62
12,-12171.55
12,366.29
12,-2300
12,-394.98
12,-636.73
12,-5256.97
12,-110.46
12,-72.3
12,554.94
12,-990.7
12,-1416.35
12,-23.91
12,-33.49
12,-633.34
12,-228
12,-7462.5
12,0
12,-108.2
12,-2105.25
12,-18.37
12,-316.8
12,-806.58
12,-300.93
12,0
12,-989.65
12,-0.9
12,-292.8
12,-9.86
12,-144
12,-197
12,249.63
12,87.87
12,3170.32
12,-322.44
12,-325.17
12,-145.4
12,-10.34
12,-34283
12,30812.33
12,-3200
12,-732.52
12,-13013.23
12,-283.83
12,-118.12
12,6547.84
12,-791.7
12,-150.66
12,-4017.6
12,-68.31
12,-95.68
12,-1809.54
12,0
12,-466.2
12,-56.53
12,-9.92
12,-29.41
12,-649.38
12,-2.77
12,-51.93
12,-3.58
12,-11.93
12,-374
12,-483.66
12,-262.15
12,-6868.27
12,-15.5
12,-47378.01
12,43541
12,-6200
12,-1289.22
12,726.55
12,-18508.37
12,-436.12
12,-101.39
12,10007.31
12,-1832.4
12,-120
12,-6007.25
12,-102.46
12,-143.51
12,-2714.31
12,-9643.92
12,-2.27E-13
12,-260.21
12,-84.8
12,-594.65
12,-33.35
12,-38.09
12,-990.38
12,-4.16
12,-77.9
12,-6.4
12,-760
12,-356.31
12,-96.73
12,-68.35
12,-3.1
12,-12876.69
12,-2770.58
12,-2400
12,-394.98
12,-873.45
12,-4727.17
12,-203.32
12,-101.83
12,1756.98
12,-217.44
12,-2677.24
12,-20.49
12,-28.7
12,-542.86
12,-746.48
12,-16.96
12,-600
12,-23
12,-171.66
12,-293.31
12,-0.83
12,-250.65
12,-244
12,-354.69
12,-108.39
12,-394
12,-11.37
12,-38726.67
12,2057.35
12,-3591.33
12,-1119.99
12,-744.83
12,-15387
12,-374.1
12,-200.49
12,750.81
12,-2346.51
12,-3804.57
12,-75.14
12,-105.24
12,-1990.5
12,-234.75
12,-62.19
12,-4884.04
12,-46
12,-73.43
12,-701.7
12,-3.05
12,-57.13
12,-337
12,-419.18
12,-408.2
12,-13.44
12,-43771.6
12,2762.65
12,-4641.31
12,-1088.39
12,-1272.04
12,-17932.02
12,-450.89
12,-187.36
12,1088.2
12,-861.03
12,-4341.02
12,-88.8
12,-124.38
12,-2352.41
12,-468.2
12,-72.08
12,-116.65
12,-23
12,-162.51
12,-873.65
12,-3.54
12,-66.21
12,-521
12,-96.73
12,-31.8
12,-3.1
12,-13091.25
12,-433.97
12,-1700
12,-263.32
12,-1018.76
12,-5502.51
12,-132.63
12,-59.06
12,139.81
12,-647.44
12,-1218.46
12,-20.49
12,-28.7
12,-542.86
12,-4.96
12,-16.96
12,-150
12,-171.24
12,-149.62
12,-0.83
12,-338.54
12,-160
12,-386.93
12,-467.5
12,-12.4
12,-36617.76
12,2864.37
12,-6047.73
12,-1098.35
12,-165.55
12,-16053.53
12,-417.16
12,-142.08
12,1647.16
12,-1599.72
12,-356.04
12,-4135.19
12,-81.97
12,-114.81
12,-2171.45
12,-706.2
12,-67.84
12,-276.04
12,-69
12,-69.32
12,-777.52
12,-3.33
12,-62.32
12,-330
12,-16.12
12,-4.75
12,-137637.23
12,-0.52
12,-1542.77
12,75.57
12,-200
12,-608.07
12,-15.64
12,26.6
12,-87
12,-203.08
12,-3.42
12,-4.78
12,-90.48
12,-2.83
12,-23
12,-117.02
12,-0.14
12,-2.6
12,-149
12,-419.18
12,-214.65
12,-5902.5
12,-13.44
12,-43482.67
12,2681.32
12,-4880.68
12,-1303.33
12,-17264.06
12,-420.63
12,-115.68
12,1189.05
12,-1650.45
12,-369.93
12,-4245.1
12,-88.8
12,-124.38
12,-2352.41
12,1672.32
12,-73.49
12,-2822.46
12,-75.48
12,-876.43
12,-3.61
12,-67.51
12,-7.18
12,-451
12,-435.3
12,-234.6
12,-6111
12,-13.95
12,-44143.77
12,4729.47
12,-3535.31
12,-1303.33
12,-41.02
12,-17312.42
12,-423.19
12,-159.05
12,1807.96
12,-1633.67
12,-228.97
12,-4046.65
12,-92.22
12,-129.16
12,-2442.88
12,4139.21
12,-76.32
12,-11597.05
12,-46
12,-130.26
12,-906.66
12,-3.74
12,-70.11
12,-413
12,-32.24
12,-15.9
12,-1.03
12,-5966.95
12,-194.34
12,-400
12,-131.66
12,-254.69
12,-2340.74
12,-45.2
12,-14.46
12,46.81
12,-330.78
12,-406.15
12,-6.83
12,-9.57
12,-180.95
12,-5.65
12,-216.3
12,-114.14
12,-0.28
12,-193.72
12,-85
12,-741.62
12,-541.65
12,-23.77
12,-59514.55
12,4039.13
12,-10140.89
12,-1479.19
12,-3297.08
12,-24822.25
12,-641.44
12,-103.3
12,1421.7
12,-5008.91
12,138.48
12,-14156.34
12,-157.11
12,-220.05
12,-4161.95
12,-668.2
12,-130.03
12,-1627.93
12,-253
12,-81.84
12,-1370.23
12,-6.38
12,-119.45
12,-761
12,-499.79
12,-325.17
12,-220.25
12,-16.02
12,-48861.86
12,9170.58
12,-8807.91
12,-1412.5
12,-482.04
12,-18360.04
12,-403.74
12,-296.52
12,641.53
12,-2445.21
12,214.85
12,-11997.45
12,-105.88
12,-148.3
12,-2804.79
12,-741.03
12,-514.2
12,-87.63
12,-6568.72
12,-141.05
12,-839.38
12,-4.3
12,-80.5
12,-15.7
12,-525
12,-354.69
12,-222.9
12,-11.37
12,-36773.01
12,2581.16
12,-4728.06
12,-974.19
12,-2650.12
12,-15416.44
12,-369.86
12,-216.89
12,908.56
12,-2599.8
12,-234.26
12,-9467.32
12,-75.14
12,-105.24
12,-1990.5
12,-648.2
12,-62.19
12,-1168.8
12,-46
12,-47.43
12,-694
12,-3.05
12,-57.13
12,-381
12,-72
12,73.33
12,25.81
12,240
12,0.6
12,-27.64
12,-306.32
12,-404.6
12,-9.82
12,-32166.59
12,-1103.3
12,-4099
12,-944.16
12,-205.09
12,-14068.31
12,-316.23
12,-216.89
12,619.79
12,-1489.75
12,-178.65
12,-2409.07
12,-64.89
12,-90.89
12,-1719.07
12,-124.9
12,-53.71
12,-8229.83
12,-138.45
12,-591.52
12,-2.64
12,-49.34
12,-424
12,-48.37
12,-35.85
12,-1.55
12,-5960.91
12,105.21
12,-600
12,-197.49
12,-764.07
12,-2387.62
12,-56
12,-43.38
12,193.01
12,-468.26
12,-272.73
12,-609.23
12,-10.25
12,-14.35
12,-271.43
12,-8.48
12,-567.6
12,-81.56
12,-174.03
12,-0.42
12,-237.91
12,-36
12,-483.66
12,-108.39
12,-382.5
12,-15.5
12,-46963.83
12,5352.29
12,-9310.12
12,-1310.86
12,-19709.8
12,-410.71
12,-126.36
12,1653.26
12,-2367.1
12,94
12,-4476.08
12,-102.46
12,-143.51
12,-2714.31
12,-669.16
12,-84.8
12,-846.05
12,-46
12,-67.44
12,-941.44
12,-4.16
12,-77.9
12,-548
12,-387.05
12,-262.8
12,-12.48
12,-27153.93
12,5255.87
12,-14365.8
12,-1025.88
12,-14546.82
12,-378.21
12,-127.71
12,1020.19
12,-1352.99
12,-203.99
12,-3593.58
12,-81.94
12,-114.67
12,-2171.38
12,-67.82
12,-13844.12
12,-164.29
12,-796.76
12,-3.36
12,-62.28
12,-416
12,-24
12,-18348.14
12,353.8
12,124.54
12,5556.7
12,-7
12,-6
12,0
11,0
11,0
11,-1353.9
11,-20.7
11,-22229.05
11,-419.02
11,-576.8
11,-3847.43
11,-156.32
11,-12.2
11,-1928.52
11,-14.07
11,-12.4
11,1036.34
11,4973.13
11,121.08
11,-20052
11,-666.01
11,-18.33
11,-595.56
11,-171.86
11,-11.18
11,-60.51
11,-30.5
11,-21.7
11,-423.48
11,-4.91
11,-37201.69
11,8416.78
11,-7137.97
11,-229.3
11,-3435.63
11,-10407.08
11,-421.33
11,-120.22
11,1764.61
11,-102.2
11,8.39
11,-61.77
11,-822.63
11,-1567.84
11,-11.21
11,-20.41
11,-423.58
11,-132.5
11,-191.36
11,-119.16
11,-55.32
11,-321.26
11,-682.15
11,-575.99
11,-1340.31
11,-13.06
11,-111.43
11,-98.34
11,-0.94
11,-3075.61
11,35.98
11,-48.65
11,-0.75
11,-150.46
11,-0.65
11,-12.12
11,-15.96
11,-57.24
11,657.26
11,-29.82
11,-1283.96
11,-314.66
11,-255.83
11,-87.37
11,-34.08
11,-301.44
11,-9
11,-25462.94
11,-3765.81
11,-868.67
11,-372.17
11,-1152.36
11,-6628.61
11,-270.77
11,-52.67
11,-810.31
11,-662.05
11,191.95
11,-1413
11,-1490.32
11,-306.37
11,-20.53
11,-37.38
11,-350.36
11,-6886.02
11,-858.04
11,-530.38
11,-27860.03
11,-23.65
11,-366.31
11,-2249.58
11,-21.67
11,1943.36
11,305.18
11,-583.33
11,-17.24
11,-343.18
11,-1.18
11,-21.96
11,-15.41
11,-1309.38
11,-138.59
11,-78.72
11,-74.23
11,-15.9
11,-12.06
11,-2.12
11,-2959.47
11,-406.25
11,-131.7
11,-1043.09
11,-28.11
11,-30.3
11,-143
11,-90
11,-334.84
11,-4.84
11,-8.82
11,-74.41
11,-82.65
11,-5.64
11,-67.2
11,-14.3
11,-76.3
11,-0.28
11,-5.24
11,-39.91
11,0
11,-148.46
11,-39.75
11,-32.16
11,-4.25
11,-17397.88
11,-21503.84
11,-131.73
11,-2030.88
11,-12087.45
11,-500.26
11,-29.85
11,3718.86
11,-48.37
11,-700.84
11,-479.97
11,-9.69
11,-17.64
11,-32
11,-171.45
11,-165.3
11,-5.29
11,-26.4
11,-296.1
11,-9.87
11,-767.72
11,-117.27
11,-234.06
11,-0.49
11,-9.17
11,-35.22
11,-121.82
11,0
11,-70.19
11,-4.57
11,-24.72
11,-12.46
11,591.14
11,-172.97
11,-2.01
11,-15195.05
11,3437.84
11,-2915.51
11,-93.66
11,-1403.29
11,-4250.78
11,-172.09
11,-49.11
11,720.76
11,-41.75
11,3.43
11,-25.23
11,-336.01
11,-640.39
11,-4.58
11,-8.34
11,-173.01
11,-54.12
11,-78.16
11,-48.67
11,-22.59
11,-131.22
11,-278.62
11,-235.27
11,-547.45
11,-5.33
11,-45.51
11,-40.17
11,-0.39
11,-1256.24
11,14.7
11,-19.87
11,-0.31
11,-61.45
11,-0.26
11,-4.95
11,-6.52
11,-23.38
11,-1161.19
11,-12.18
11,1019.42
11,-371.14
11,-2886.95
11,-24.12
11,-10.62
11,-17510.04
11,-3025
11,-878.94
11,-475.86
11,-601.14
11,-6730.93
11,-168.88
11,-136.8
11,-757.43
11,-725.37
11,-1767.66
11,-24.21
11,-44.09
11,-413.25
11,0
11,-16.55
11,-28.21
11,-360.07
11,-38.81
11,-441.36
11,-1.4
11,-26.19
11,-166.19
11,0
11,-74.23
11,-15.9
11,-8.04
11,-2.12
11,-6830.3
11,-1760
11,-102.5
11,-2528.7
11,-62.7
11,-30.3
11,-282.11
11,-120
11,-350.42
11,-457.35
11,-4.84
11,-8.82
11,-70.57
11,-8.81
11,-82.65
11,-3.3
11,-5.64
11,-22.4
11,-13.82
11,-68.88
11,-0.28
11,-5.24
11,-29.12
11,0
11,-371.14
11,-135.79
11,-2316.25
11,-44.22
11,-10.62
11,-24992.63
11,-3785
11,-1758.88
11,-632.15
11,-9829.91
11,-271.35
11,-90.9
11,-992.95
11,-924.64
11,333.7
11,-1754.63
11,-483.59
11,-24.21
11,-44.09
11,-72.04
11,-413.25
11,-24.47
11,73.65
11,-27.08
11,-339.21
11,-78.4
11,-24.45
11,102.95
11,-333.68
11,-1.34
11,-25.15
11,-195.35
11,-6
11,0
11,-684
11,-16.6
11,-0.1
11,-1168.5
11,890.4
11,-259.8
11,-14.39
11,-2046.3
11,-48.24
11,-7.43
11,-26543.57
11,-5878.19
11,-1682.46
11,-1382.75
11,-11672.39
11,-317.01
11,-148.05
11,-697.84
11,-868.34
11,-530.1
11,-1148.58
11,-16.95
11,-30.86
11,-289.28
11,-541.77
11,-224.16
11,-533.55
11,-50.78
11,-918.12
11,-98.38
11,-723.74
11,-2.52
11,-47.15
11,-245.02
11,0
11,-296.91
11,-135.79
11,-372.75
11,-52.26
11,-8.49
11,-24352.81
11,-5965
11,-629.31
11,-171.39
11,-8960.68
11,-175.83
11,-136.8
11,-1429.78
11,-1448.53
11,-1386.09
11,-914.7
11,-19.37
11,-35.27
11,-66.4
11,-330.6
11,-47.06
11,-143.05
11,-29.62
11,-168
11,-234.59
11,-28.85
11,-645.03
11,-29.89
11,-941.9
11,-1.47
11,-27.5
11,-212.58
11,0
11,-778
11,-259.8
11,-67.25
11,-28.14
11,-7.43
11,-24061.12
11,-11071.25
11,-431.73
11,-3224.21
11,-11503.26
11,-314.61
11,-28.27
11,-1598.64
11,-226.19
11,-1278.4
11,-1788.11
11,-16.95
11,-30.86
11,-91.75
11,-134.06
11,-289.28
11,-16.68
11,-79.46
11,-701.47
11,-735.55
11,222.84
11,-19.75
11,-177.02
11,-109.35
11,0
11,-140.9
11,-454.58
11,-418
11,-0.98
11,-18.34
11,-5.77
11,-460.92
11,0
11,-0.01
11,-60
11,-220
11,2.27E-13
11,-5295.5
11,-1864.02
11,6341.81
11,-371.14
11,-152.09
11,-52.26
11,-10.62
11,-29655.45
11,-888.03
11,-5316.68
11,-658.49
11,-11760.36
11,-313.05
11,-99.41
11,-1139.03
11,-1172.45
11,-1736.48
11,-24.21
11,-44.09
11,-413.25
11,-524.1
11,-325.8
11,92.23
11,-28.21
11,-320.68
11,-71.7
11,-404.49
11,-1.4
11,-26.19
11,-5.05
11,-211.78
11,0
11,-556.71
11,-108.39
11,-143
11,-24.12
11,-15.92
11,-19331.65
11,-2567.5
11,-2416.53
11,-746.71
11,-2153.57
11,-10398.7
11,-238.38
11,-146.44
11,-903.76
11,-1220.22
11,-2677.45
11,-36.32
11,-66.13
11,-619.88
11,-28.5
11,-352.5
11,-42.32
11,-235.24
11,-494.1
11,-99.13
11,-561.58
11,-2.1
11,-39.29
11,-297.62
11,0
11,-111.34
11,-31.8
11,-3.18
11,-2658.65
11,-570
11,-655.08
11,-146.61
11,-1184.1
11,-24.79
11,-24.12
11,-200.64
11,-282
11,-525.62
11,-7.26
11,-13.23
11,-123.98
11,-85.5
11,-8.46
11,-23
11,-8.61
11,-691.28
11,-181.68
11,-0.42
11,-7.86
11,-38.43
11,0
11,-222.68
11,-129.88
11,-46.05
11,-45.54
11,-6.37
11,-8027.06
11,-1206.25
11,-515.63
11,-219.94
11,-3082.79
11,-43.21
11,-12.03
11,-424.6
11,-414
11,-1046.03
11,-14.53
11,-26.45
11,-0.08
11,-247.95
11,-375.55
11,-136.66
11,-16.93
11,-48.55
11,-188.3
11,-0.84
11,-15.72
11,-262.77
11,0
11,-400
11,-9400
11,-28.5
11,-990
11,136.66
11,-446
11,-170
11,-503.42
11,-290.29
11,-767.63
11,-74.23
11,-23.85
11,-8.04
11,-2.12
11,-3489.12
11,1341.95
11,-878.94
11,-102.5
11,-1142.71
11,-24.31
11,-30.3
11,-159.28
11,-1000.45
11,-345.2
11,-4.84
11,-8.82
11,-33.32
11,-82.65
11,-28.5
11,-16.51
11,-5.64
11,-12.72
11,8.88E-16
11,-108.19
11,-0.28
11,-5.24
11,-51.29
11,0
11,-111.34
11,-870.35
11,-3.18
11,-3772.85
11,-538.75
11,-109.95
11,-1384.52
11,-37.82
11,-15.15
11,-189.64
11,-168
11,-525.62
11,-7.26
11,-13.23
11,-123.98
11,-4.97
11,-8.46
11,-50.4
11,-21.45
11,-117.92
11,-0.42
11,-7.86
11,-55.47
11,0
11,-371.14
11,-330
11,-103.35
11,-65.64
11,-10.62
11,-16342.08
11,-2617.5
11,-417.45
11,-5868.19
11,-156.59
11,-104.02
11,-694.66
11,-588.7
11,-1757.3
11,-498.97
11,-24.21
11,-44.09
11,-89.43
11,-8.79
11,-413.25
11,-121.34
11,-121.52
11,-28.58
11,-28.21
11,-288.46
11,-290.34
11,0
11,-303.63
11,-396.83
11,-1.4
11,-26.19
11,10.27
11,-315.28
11,0
11,-297.62
11,-37
11,-773.87
11,-55
11,-789.59
11,-607.28
11,-321868.3
11,745333.33
11,-4373.96
11,-7438.94
11,-12685.88
11,-9166.2
11,-161.53
11,-20.84
11,-256.93
11,19259.66
11,8.81
11,-42476
11,-40581.83
11,-295.97
11,-130546.2
11,-779765
11,-442
11,640.99
11,-2070
11,-57
11,-62621.87
11,-7222
11,-2920
11,-98
11,-346
11,-1085.93
11,-5216
11,-431.89
11,-1104.11
11,-148.46
11,-41.3
11,-20.1
11,-358.26
11,-4.25
11,-11216.34
11,-633.85
11,-234.2
11,-4131.68
11,-83.56
11,-60.6
11,55.07
11,-49.19
11,-690.48
11,-9.69
11,-17.64
11,-400.8
11,-165.3
11,-11.28
11,-150
11,-47.12
11,-174.18
11,-0.56
11,-10.48
11,-85.43
11,0
11,-556.71
11,-134.85
11,-56.28
11,-15.92
11,-32622.33
11,-1037.58
11,900.59
11,-987.75
11,-204.34
11,-12134.12
11,-271.21
11,-166.66
11,-225.22
11,-652.17
11,-2620.39
11,-36.32
11,-66.13
11,-619.88
11,-532.07
11,-465.53
11,-42.32
11,-935.86
11,-118.02
11,-561.24
11,-2.1
11,-39.29
11,-5.62
11,-273.41
11,0
11,-445.37
11,-100.15
11,-52.26
11,-157.16
11,-12.74
11,-32070.72
11,-1297.21
11,-1758.88
11,-790.18
11,-12166.35
11,-365.39
11,-136.36
11,-313.21
11,-1038
11,-2094.77
11,-29.06
11,-52.91
11,-495.9
11,-33.85
11,-171
11,-94.6
11,-447.64
11,-1.68
11,-31.43
11,-203.8
11,0
11,-172.11
11,-26.63
11,-27943.61
11,-3871.23
11,-17053.39
11,0
11,-55.44
11,-357.95
11,-104
11,-19
11,-16
11,-222.68
11,-2628.6
11,-6.37
11,-16893.94
11,-1070.57
11,-382.51
11,-564.06
11,-5840.06
11,-129.75
11,-145.72
11,-899.36
11,-929.99
11,-642
11,-926.64
11,-14.53
11,-26.45
11,-247.95
11,-39.5
11,-43.79
11,-29
11,-24.36
11,-524.03
11,-1.96
11,-36.67
11,-122.03
11,0
11,-185.57
11,-133.9
11,-12.06
11,-5.31
11,-13875.39
11,-1840
11,-878.94
11,-534.26
11,-5305.02
11,-134.78
11,-106.5
11,-647.68
11,-373.19
11,-46.76
11,-813.74
11,-12.11
11,-22.04
11,-206.63
11,-410.19
11,-25.39
11,-769.16
11,-28.78
11,-349.28
11,-1.26
11,-23.57
11,-19.36
11,-99.53
11,0
11,-148.46
11,-1816.05
11,-4.25
11,-10219.47
