Month,Values,CostCarrier,CostElement
3,-8.35,T2B0000030,661202000
3,-28.31,T2B0000030,661301000
3,-8.81,T2B0000030,661302000
3,-392.48,T2B0000030,661402000
3,-110.12,T2B0000030,661701004
3,-210.91000000000003,T2B0000030,662208000
3,-43.78,T2B0000030,662212000
3,-216.81,T2B0000030,662213000
3,-1205.54,T2B0000030,663701000
3,-74.34,T2B0000030,663903000
3,-225.08999999999997,T2B0000030,664001000
3,-37.48,T2B0000030,664104000
3,34.33,T2B0000030,664201000
3,-395,T2B0000030,710516000
3,59763.940000000046,T2B0000031,610501000
3,-7.5,T2B0000031,610601000
3,-10252.51,T2B0000031,612809000
3,-0.63,T2B0000031,612809014
3,-1360.78,T2B0000031,612809015
3,-880.73,T2B0000031,613101000
3,-607.28,T2B0000031,660702000
3,-1096371.5499999998,T2B0000031,660801000
3,1514060.12,T2B0000031,660807000
3,-185,T2B0000031,661001000
3,-11638.94,T2B0000031,661201000
3,-1364.7000000000007,T2B0000031,661202000
3,-104.65,T2B0000031,661302000
3,-58026.86999999986,T2B0000031,661402000
3,-9081,T2B0000031,661404000
3,-14.400000000000034,T2B0000031,661701000
3,-26.36,T2B0000031,661701005
3,-7.06,T2B0000031,662208000
3,-20.84,T2B0000031,663701000
3,-478.1,T2B0000031,663801000
3,-134.61,T2B0000031,663903000
3,3333.34,T2B0000031,664202000
3,-44644,T2B0000031,710501000
3,-48927,T2B0000031,710516000
3,-530,T2B0000031,710520000
3,-139,T2B0000031,711401000
3,-723605,T2B0000031,712601000
3,-443,T2B0000031,712801000
3,-135180.79,T2B0000031,712902000
3,-3776.8399999999997,T2B0000032,612712000
3,-52,T2B0000032,641602000
3,-75,T2B0000032,710516000
3,-77313.04999999999,T2B0000033,610501000
3,204,T2B0000033,663903000
3,-13519,T2B0000033,710501000
3,-3354,T2B0000033,710516000
3,-84,T2B0000033,710520000
3,-1086.25,T2B0000034,612809015
3,-4810,T2B0000034,710501000
3,-676,T2B0000034,710516000
3,-54.43,T2B0000035,610501000
3,-47.7,T2B0000035,611601000
3,-20.1,T2B0000035,612205000
3,-872.59,T2B0000035,612809015
3,-1.74,T2B0000035,613101000
3,-9726.960000000001,T2B0000035,640301000
3,-2331.5599999999995,T2B0000035,640302000
3,-270.83000000000004,T2B0000035,640312000
3,-3672.34,T2B0000035,640901000
3,-104.7,T2B0000035,640901011
3,-59.99,T2B0000035,640901012
3,-820.71,T2B0000035,640901013
3,-96.16000000000001,T2B0000035,641601000
3,-847.11,T2B0000035,660801000
3,-333.79,T2B0000035,661001000
3,-29.06,T2B0000035,661201000
3,-4.17,T2B0000035,661202000
3,-30.96,T2B0000035,661301000
3,-150,T2B0000035,661302000
3,-196.24,T2B0000035,661402000
3,-98.24,T2B0000035,662208000
3,-21.89,T2B0000035,662212000
3,-10.039999999999996,T2B0000035,663701000
3,-128.64,T2B0000035,664001000
3,-59.42,T2B0000035,664104000
3,17.16,T2B0000035,664201000
3,-106,T2B0000035,710516000
3,-174.18,T2B0000036,610501000
3,-79.74,T2B0000036,610601000
3,-406.2,T2B0000036,611601000
3,-56.28,T2B0000036,612205000
3,-5.57,T2B0000036,613101000
3,-31657.64,T2B0000036,640301000
3,-4323.75,T2B0000036,640302000
3,-1053.2799999999997,T2B0000036,640312000
3,-110.00999999999999,T2B0000036,640606000
3,-11444.34,T2B0000036,640901000
3,-274.52000000000004,T2B0000036,640901011
3,-179.95,T2B0000036,640901012
3,-1521.96,T2B0000036,640901013
3,-998.2400000000002,T2B0000036,641601000
3,-2695.4500000000003,T2B0000036,660801000
3,-92.98,T2B0000036,661201000
3,-13.35,T2B0000036,661202000
3,-627.98,T2B0000036,661402000
3,-46.15,T2B0000036,662202000
3,-365.6,T2B0000036,662204000
3,-70.05,T2B0000036,662212000
3,-2514.96,T2B0000036,662213000
3,-46,T2B0000036,662602000
3,-194.06,T2B0000036,663701000
3,-344.64,T2B0000036,664001000
3,-58.48,T2B0000036,664104000
3,54.92,T2B0000036,664201000
3,-294,T2B0000036,710516000
3,-130.63,T2B0000037,610501000
3,-108.95,T2B0000037,611601000
3,-48.24,T2B0000037,612205000
3,-4.18,T2B0000037,613101000
3,-30042.399999999998,T2B0000037,640301000
3,-178.76999999999998,T2B0000037,640302000
3,-770.31,T2B0000037,640304000
3,-789.96,T2B0000037,640312000
3,-10760.36,T2B0000037,640901000
3,-297,T2B0000037,640901011
3,-161.51999999999998,T2B0000037,640901012
3,-1380.2799999999997,T2B0000037,640901013
3,-312.21,T2B0000037,641601000
3,-1998.0600000000002,T2B0000037,660801000
3,-69.74,T2B0000037,661201000
3,-10.01,T2B0000037,661202000
3,-470.98,T2B0000037,661402000
3,-52.54,T2B0000037,662212000
3,-98.66,T2B0000037,663701000
3,-261.59,T2B0000037,664001000
3,-43.86,T2B0000037,664104000
3,41.19,T2B0000037,664201000
3,-246,T2B0000037,710516000
3,-22295.09,T2B0000040,612712000
3,-2463.899999999997,T2B0000040,663701000
3,-12098.49,T2B0000040,710516000
3,-12,T2B0000042,710516000
3,-65.32,T2B0000047,610501000
3,-2635,T2B0000047,611601000
3,-2.09,T2B0000047,613101000
3,-14764.649999999998,T2B0000047,640301000
3,-1524.0500000000002,T2B0000047,640302000
3,-1000,T2B0000047,640304000
3,-600.8600000000001,T2B0000047,640312000
3,-5612.28,T2B0000047,640901000
3,-134.50000000000003,T2B0000047,640901011
3,-126.45,T2B0000047,640901012
3,-536.4700000000003,T2B0000047,640901013
3,-1161.6599999999999,T2B0000047,641601000
3,-104.69,T2B0000047,641602000
3,-790.23,T2B0000047,660801000
3,-34.87,T2B0000047,661201000
3,-5.01,T2B0000047,661202000
3,-235.49,T2B0000047,661402000
3,-33.15,T2B0000047,662208000
3,-56.92,T2B0000047,662212000
3,-222.93999999999997,T2B0000047,662213000
3,-41.980000000000004,T2B0000047,663701000
3,-302.4,T2B0000047,664001000
3,-47.52,T2B0000047,664104000
3,44.63,T2B0000047,664201000
3,-109,T2B0000047,710516000
3,-54.43,T2B0000049,610501000
3,-615.25,T2B0000049,611601000
3,-12.06,T2B0000049,612205000
3,-1.74,T2B0000049,613101000
3,-11530.249999999998,T2B0000049,640301000
3,-1018.8800000000001,T2B0000049,640302000
3,-402.49,T2B0000049,640312000
3,-36.31,T2B0000049,640606000
3,-4164.719999999999,T2B0000049,640901000
3,-98.93,T2B0000049,640901011
3,-81.00999999999999,T2B0000049,640901012
3,-358.6499999999998,T2B0000049,640901013
3,-368.05999999999995,T2B0000049,641601000
3,-288.95000000000005,T2B0000049,641602000
3,-730.35,T2B0000049,660801000
3,-29.06,T2B0000049,661201000
3,-4.17,T2B0000049,661202000
3,-196.24,T2B0000049,661402000
3,-22.95,T2B0000049,662208000
3,-39.4,T2B0000049,662212000
3,-201,T2B0000049,662213000
3,-22.2,T2B0000049,663701000
3,-218.71,T2B0000049,664001000
3,-32.9,T2B0000049,664104000
3,30.89,T2B0000049,664201000
3,-87,T2B0000049,710516000
3,-43.54,T2B0000050,610501000
3,-1819.25,T2B0000050,611601000
3,-1.39,T2B0000050,613101000
3,-7938.39,T2B0000050,640301000
3,-654.19,T2B0000050,640302000
3,-241.83999999999997,T2B0000050,640312000
3,-2701.16,T2B0000050,640901000
3,-70.99,T2B0000050,640901011
3,-38.36000000000001,T2B0000050,640901012
3,-230.2800000000001,T2B0000050,640901013
3,280.68999999999994,T2B0000050,641601000
3,-589.6700000000001,T2B0000050,660801000
3,-23.25,T2B0000050,661201000
3,-3.34,T2B0000050,661202000
3,-156.99,T2B0000050,661402000
3,-109.14,T2B0000050,662208000
3,-34.15,T2B0000050,662212000
3,-32.84,T2B0000050,662213000
3,-23,T2B0000050,662602000
3,-1.65,T2B0000050,663701000
3,-254.74999999999997,T2B0000050,664001000
3,-28.51,T2B0000050,664104000
3,26.78,T2B0000050,664201000
3,-139,T2B0000050,710516000
3,-2634.42,T2B0000052,610501000
3,-84.25,T2B0000052,613101000
3,-47081.64,T2B0000052,660801000
3,-1406.34,T2B0000052,661201000
3,-201.96,T2B0000052,661202000
3,1138.61,T2B0000052,661402000
3,-1017.1600000000001,T2B0000052,664104000
3,-119.75,T2B0000054,610501000
3,-3498.1,T2B0000054,611601000
3,-3.83,T2B0000054,613101000
3,-14154.320000000002,T2B0000054,640301000
3,-2462.6099999999997,T2B0000054,640302000
3,-542.5399999999998,T2B0000054,640312000
3,-72.62,T2B0000054,640606000
3,-5412.6900000000005,T2B0000054,640901000
3,-149.61999999999995,T2B0000054,640901011
3,-124.61,T2B0000054,640901012
3,171.89,T2B0000054,640901013
3,-205.36999999999995,T2B0000054,641601000
3,-188.74,T2B0000054,641602000
3,-1816.8600000000001,T2B0000054,660801000
3,-63.92,T2B0000054,661201000
3,-9.18,T2B0000054,661202000
3,-431.73,T2B0000054,661402000
3,-30.6,T2B0000054,662208000
3,-52.54,T2B0000054,662212000
3,-362.04,T2B0000054,662213000
3,-3.1899999999999995,T2B0000054,663701000
3,-290.46,T2B0000054,664001000
3,-43.86,T2B0000054,664104000
3,41.19,T2B0000054,664201000
3,-150,T2B0000054,710516000
3,-87.09,T2B0000055,610501000
3,-1726.45,T2B0000055,611601000
3,-2.79,T2B0000055,613101000
3,-5200.78,T2B0000055,640301000
3,-778.55,T2B0000055,640302000
3,-212.51,T2B0000055,640312000
3,-1883.0400000000004,T2B0000055,640901000
3,-46.699999999999996,T2B0000055,640901011
3,-59.96,T2B0000055,640901012
3,-274.04999999999995,T2B0000055,640901013
3,-235.44,T2B0000055,641601000
3,-217.43,T2B0000055,641602000
3,-1421.75,T2B0000055,660801000
3,-46.49,T2B0000055,661201000
3,-6.68,T2B0000055,661202000
3,-313.99,T2B0000055,661402000
3,-15.3,T2B0000055,662208000
3,-26.27,T2B0000055,662212000
3,-72.64,T2B0000055,662213000
3,-17.57,T2B0000055,663701000
3,-124.63999999999999,T2B0000055,664001000
3,-21.93,T2B0000055,664104000
3,20.6,T2B0000055,664201000
3,-60,T2B0000055,710516000
3,-130.63,T2B0000056,610501000
3,-2210.2,T2B0000056,611601000
3,-5355,T2B0000056,612102000
3,-20.1,T2B0000056,612205000
3,-4.18,T2B0000056,613101000
3,-27784.109999999997,T2B0000056,640301000
3,-3834.95,T2B0000056,640302000
3,-1258.6299999999997,T2B0000056,640312000
3,-145.25,T2B0000056,640606000
3,-11411.099999999999,T2B0000056,640901000
3,-280.50000000000006,T2B0000056,640901011
3,-228.32999999999998,T2B0000056,640901012
3,-165.73000000000002,T2B0000056,640901013
3,-1337.44,T2B0000056,641601000
3,-112.47999999999999,T2B0000056,641602000
3,-1688.21,T2B0000056,660801000
3,-69.74,T2B0000056,661201000
3,-10.01,T2B0000056,661202000
3,-470.98,T2B0000056,661402000
3,-49.97,T2B0000056,662208000
3,-85.81,T2B0000056,662212000
3,-1310.2000000000003,T2B0000056,662213000
3,-23,T2B0000056,662602000
3,-72.99,T2B0000056,663701000
3,-554.0200000000001,T2B0000056,664001000
3,-71.64,T2B0000056,664104000
3,67.28,T2B0000056,664201000
3,-296,T2B0000056,710516000
3,-32.66,T2B0000057,610501000
3,-99.19999999999999,T2B0000057,610601000
3,-981.4,T2B0000057,611601000
3,-1.04,T2B0000057,613101000
3,-8677.380000000001,T2B0000057,640301000
3,-661.0900000000001,T2B0000057,640302000
3,-249.17999999999995,T2B0000057,640312000
3,-3114.61,T2B0000057,640901000
3,-79.58000000000001,T2B0000057,640901011
3,-69.95,T2B0000057,640901012
3,-232.69999999999996,T2B0000057,640901013
3,-390.27000000000004,T2B0000057,641601000
3,-395.12,T2B0000057,660801000
3,-17.43,T2B0000057,661201000
3,-2.5,T2B0000057,661202000
3,-117.75,T2B0000057,661402000
3,-107.1,T2B0000057,662208000
3,-30.65,T2B0000057,662212000
3,-84.01,T2B0000057,662213000
3,-8.05,T2B0000057,663701000
3,-133.68,T2B0000057,664001000
3,-25.59,T2B0000057,664104000
3,24.03,T2B0000057,664201000
3,-89,T2B0000057,710516000
3,-65.32,T2B0000058,610501000
3,-99.19999999999999,T2B0000058,610601000
3,-438.6,T2B0000058,611601000
3,-24.12,T2B0000058,612205000
3,-2.09,T2B0000058,613101000
3,-19664.930000000008,T2B0000058,640301000
3,-1044.2399999999998,T2B0000058,640302000
3,-410,T2B0000058,640312000
3,-8279.12,T2B0000058,640901000
3,-215.67000000000002,T2B0000058,640901011
3,-39.980000000000004,T2B0000058,640901012
3,514.6899999999997,T2B0000058,640901013
3,-440.36,T2B0000058,641601000
3,-897.9699999999999,T2B0000058,660801000
3,-34.87,T2B0000058,661201000
3,-5.01,T2B0000058,661202000
3,-235.49,T2B0000058,661402000
3,0,T2B0000058,662201000
3,-28.05,T2B0000058,662208000
3,-48.16,T2B0000058,662212000
3,-32.8,T2B0000058,662213000
3,-29.650000000000002,T2B0000058,663701000
3,-14421.710000000003,T2B0000058,664001000
3,-40.21,T2B0000058,664104000
3,37.76,T2B0000058,664201000
3,-238,T2B0000058,710516000
3,-581.85,T2B0000062,611601000
3,-799.64,T2B0000062,640301000
3,-75.17,T2B0000062,640901000
3,-8.76,T2B0000062,662212000
3,-38.010000000000005,T2B0000062,662213000
3,-0.3,T2B0000062,663701000
3,-63.27,T2B0000062,664001000
3,-7.31,T2B0000062,664104000
3,6.87,T2B0000062,664201000
3,-64,T2B0000062,710516000
3,-297.97,T2B0000069,612809015
3,-607.42,T2B0000069,660503000
3,-1333.25,T2B0000069,662201000
3,-4453.320000000001,T2B0000069,664001000
3,-555,T2B0000069,711401000
3,-685.82,T2B0000072,610501000
3,-413.2,T2B0000072,611601000
3,-16.08,T2B0000072,612205000
3,-21.93,T2B0000072,613101000
3,-28323.72000000001,T2B0000072,640301000
3,-911.25,T2B0000072,640302000
3,-270.83000000000004,T2B0000072,640312000
3,-72.62,T2B0000072,640606000
3,-138.32,T2B0000072,640802001
3,-2524.7999999999993,T2B0000072,640901000
3,-57.68,T2B0000072,640901011
3,-74.98000000000002,T2B0000072,640901012
3,-320.76,T2B0000072,640901013
3,-2080.93,T2B0000072,641601000
3,-2605,T2B0000072,660503000
3,-10559.92,T2B0000072,660801000
3,-366.11,T2B0000072,661201000
3,-52.58,T2B0000072,661202000
3,-2472.65,T2B0000072,661402000
3,-5.1,T2B0000072,662204000
3,-15.24,T2B0000072,662208000
3,-21.89,T2B0000072,662212000
3,-5944.079999999999,T2B0000072,662213000
3,-14675,T2B0000072,662606000
3,-46.739999999999995,T2B0000072,663701000
3,-125,T2B0000072,663903000
3,-885.82,T2B0000072,664001000
3,-18.28,T2B0000072,664104000
3,17.16,T2B0000072,664201000
3,-144,T2B0000072,710501000
3,-1380,T2B0000072,710516000
3,0,T2B0000073,662606000
3,-140,T2B0000074,662101000
3,-43.54,T2B0000075,610501000
3,-39.75,T2B0000075,611601000
3,-12.06,T2B0000075,612205000
3,-1.39,T2B0000075,613101000
3,-6760.709999999999,T2B0000075,640301000
3,-862.5,T2B0000075,640302000
3,-263.32000000000005,T2B0000075,640312000
3,-2444.51,T2B0000075,640901000
3,-50.35999999999999,T2B0000075,640901011
3,-303.5999999999999,T2B0000075,640901013
3,-165.67999999999998,T2B0000075,641601000
3,-670.48,T2B0000075,660801000
3,-23.25,T2B0000075,661201000
3,-3.34,T2B0000075,661202000
3,-156.99,T2B0000075,661402000
3,-17.51,T2B0000075,662212000
3,-142.8,T2B0000075,662213000
3,-28.75,T2B0000075,663701000
3,-19.36,T2B0000075,663904000
3,-52.89000000000001,T2B0000075,664001000
3,-14.62,T2B0000075,664104000
3,13.73,T2B0000075,664201000
3,-44,T2B0000075,710516000
3,0,T2B0000076,660801000
3,-10.89,T2B0000077,610501000
3,-20.65,T2B0000077,611601000
3,-26252.65,T2B0000077,612809015
3,-0.35,T2B0000077,613101000
3,-2865.6799999999994,T2B0000077,640301000
3,-407.5,T2B0000077,640302000
3,-65.83000000000001,T2B0000077,640312000
3,-1019.0000000000001,T2B0000077,640901000
3,-35.15,T2B0000077,640901011
3,-143.44,T2B0000077,640901013
3,173.93,T2B0000077,641601000
3,-167.62,T2B0000077,660801000
3,-5.81,T2B0000077,661201000
3,-0.83,T2B0000077,661202000
3,-39.25,T2B0000077,661402000
3,-4.38,T2B0000077,662212000
3,-13.3,T2B0000077,663701000
3,-22.37,T2B0000077,664001000
3,-3.66,T2B0000077,664104000
3,3.43,T2B0000077,664201000
3,-59,T2B0000077,710516000
3,-217.72,T2B0000078,610501000
3,-4.95,T2B0000078,610601000
3,-180.5,T2B0000078,611601000
3,-52.92,T2B0000078,612205000
3,-6.96,T2B0000078,613101000
3,-39569.240000000005,T2B0000078,640301000
3,-2845.24,T2B0000078,640302000
3,1062.83,T2B0000078,640304000
3,-1192.4499999999998,T2B0000078,640312000
3,-1184.19,T2B0000078,640606000
3,-13585.64,T2B0000078,640901000
3,-357.33,T2B0000078,640901011
3,-127.27000000000001,T2B0000078,640901012
3,-1867.8000000000002,T2B0000078,640901013
3,-791.3399999999998,T2B0000078,641601000
3,-245.57,T2B0000078,641602000
3,-3347.96,T2B0000078,660801000
3,-116.23,T2B0000078,661201000
3,-16.69,T2B0000078,661202000
3,-784.97,T2B0000078,661402000
3,-85.37,T2B0000078,662212000
3,-99.06,T2B0000078,662213000
3,-23,T2B0000078,662602000
3,-95.99000000000001,T2B0000078,663701000
3,-340.68,T2B0000078,664001000
3,-71.28,T2B0000078,664104000
3,66.94,T2B0000078,664201000
3,-214,T2B0000078,710501000
3,-379,T2B0000078,710516000
3,-600,T2B0000079,640606000
3,-211.19999999999996,T2B0000079,640901000
3,-450,T2B0000080,640606000
3,-158.39999999999998,T2B0000080,640901000
3,-600,T2B0000081,640606000
3,-211.2,T2B0000081,640901000
3,-450,T2B0000082,640606000
3,-158.39999999999998,T2B0000082,640901000
3,-600,T2B0000083,640606000
3,-211.19999999999993,T2B0000083,640901000
3,-600,T2B0000084,640606000
3,-211.2,T2B0000084,640901000
3,-600,T2B0000085,640606000
3,-211.2,T2B0000085,640901000
3,-750,T2B0000087,640606000
3,-264,T2B0000087,640901000
3,-600,T2B0000088,640606000
3,-211.2,T2B0000088,640901000
3,-450,T2B0000089,640606000
3,-158.39999999999998,T2B0000089,640901000
3,-600,T2B0000090,640606000
3,-211.2,T2B0000090,640901000
3,-1050,T2B0000091,640606000
3,-369.6,T2B0000091,640901000
3,-750,T2B0000092,640606000
3,-264,T2B0000092,640901000
3,-1200,T2B0000093,640606000
3,-422.40000000000003,T2B0000093,640901000
3,-750,T2B0000094,640606000
3,-264,T2B0000094,640901000
3,-450,T2B0000095,640606000
3,-158.39999999999998,T2B0000095,640901000
3,-900,T2B0000096,640606000
3,-316.79999999999995,T2B0000096,640901000
3,-1200,T2B0000097,640606000
3,-422.4,T2B0000097,640901000
3,-600,T2B0000098,640606000
3,-211.2,T2B0000098,640901000
3,-217.72,T2B0000099,610501000
3,-42.4,T2B0000099,610601000
3,-228,T2B0000099,611601000
3,-8.04,T2B0000099,612205000
3,-6.96,T2B0000099,613101000
3,-30258.080000000005,T2B0000099,640301000
3,-4010,T2B0000099,640302000
3,1117.34,T2B0000099,640304000
3,-864.1800000000001,T2B0000099,640312000
3,-10139.630000000001,T2B0000099,640901000
3,-274.33,T2B0000099,640901011
3,-105,T2B0000099,640901012
3,-1411.52,T2B0000099,640901013
3,-778.2600000000001,T2B0000099,641601000
3,-3320.68,T2B0000099,660801000
3,-116.23,T2B0000099,661201000
3,-16.69,T2B0000099,661202000
3,-784.97,T2B0000099,661402000
3,-517.4,T2B0000099,662208000
3,-83.19,T2B0000099,662212000
3,-23,T2B0000099,662602000
3,-52.940000000000005,T2B0000099,663701000
3,-449.01000000000005,T2B0000099,664001000
3,-69.45,T2B0000099,664104000
3,65.22,T2B0000099,664201000
3,-469,T2B0000099,710516000
3,-76.2,T2B0000100,610501000
3,-55.65,T2B0000100,611601000
3,-32.16,T2B0000100,612205000
3,-913.17,T2B0000100,612809015
3,-2.44,T2B0000100,613101000
3,-15381.500000000002,T2B0000100,640301000
3,-3063.75,T2B0000100,640302000
3,-394.98,T2B0000100,640312000
3,-176.01999999999998,T2B0000100,640606000
3,-5342.660000000002,T2B0000100,640901000
3,-172.95,T2B0000100,640901011
3,-44.99,T2B0000100,640901012
3,-1078.44,T2B0000100,640901013
3,-1133.6299999999999,T2B0000100,641601000
3,-1141.85,T2B0000100,660801000
3,-333.79,T2B0000100,661001000
3,-40.68,T2B0000100,661201000
3,-5.84,T2B0000100,661202000
3,-37.07,T2B0000100,661301000
3,-274.74,T2B0000100,661402000
3,-18.82,T2B0000100,661701004
3,-15.24,T2B0000100,662208000
3,-28.46,T2B0000100,662212000
3,-383.8,T2B0000100,662213000
3,-65.81,T2B0000100,663701000
3,-270.05,T2B0000100,664001000
3,-24.48,T2B0000100,664104000
3,22.31,T2B0000100,664201000
3,-153,T2B0000100,710516000
3,-87.09,T2B0000101,610501000
3,-97.1,T2B0000101,611601000
3,-28.14,T2B0000101,612205000
3,-2.79,T2B0000101,613101000
3,-19317.64999999999,T2B0000101,640301000
3,7855.359999999999,T2B0000101,640302000
3,246.47,T2B0000101,640304000
3,-431.6500000000001,T2B0000101,640312000
3,-1744.4399999999998,T2B0000101,640606000
3,-5781.84,T2B0000101,640901000
3,-107.63999999999999,T2B0000101,640901011
3,-87.33000000000001,T2B0000101,640901012
3,-1876.6900000000003,T2B0000101,640901013
3,-617.73,T2B0000101,641601000
3,-1216.93,T2B0000101,660801000
3,-46.49,T2B0000101,661201000
3,-6.68,T2B0000101,661202000
3,-313.99,T2B0000101,661402000
3,-60.96,T2B0000101,662208000
3,-32.84,T2B0000101,662212000
3,-39.36,T2B0000101,662213000
3,-305.90999999999997,T2B0000101,663701000
3,-187.52,T2B0000101,664001000
3,-99.8,T2B0000101,664104000
3,25.75,T2B0000101,664201000
3,-131,T2B0000101,710516000
3,-283.04,T2B0000102,610501000
3,-423.4,T2B0000102,611601000
3,-4.02,T2B0000102,612205000
3,-9.05,T2B0000102,613101000
3,-26713.929999999993,T2B0000102,640301000
3,-4923.43,T2B0000102,640302000
3,-1260.04,T2B0000102,640312000
3,-10691.570000000002,T2B0000102,640901000
3,-280.31000000000006,T2B0000102,640901011
3,-171.38,T2B0000102,640901012
3,-767.0099999999998,T2B0000102,640901013
3,-1264.4,T2B0000102,641601000
3,-1130.97,T2B0000102,641602000
3,-4322.129999999999,T2B0000102,660801000
3,-151.09,T2B0000102,661201000
3,-21.7,T2B0000102,661202000
3,-1020.46,T2B0000102,661402000
3,-600,T2B0000102,662208000
3,-113.83,T2B0000102,662212000
3,-318.04,T2B0000102,662213000
3,-51.71,T2B0000102,663701000
3,-564.5100000000001,T2B0000102,664001000
3,-95.03,T2B0000102,664104000
3,89.25,T2B0000102,664201000
3,-404,T2B0000102,710516000
3,-12,T2B0000103,611601000
3,-174.18,T2B0000104,610501000
3,-204.8,T2B0000104,611601000
3,-12.06,T2B0000104,612205000
3,-5.57,T2B0000104,613101000
3,-20411.509999999995,T2B0000104,640301000
3,-4445.45,T2B0000104,640302000
3,-1207.47,T2B0000104,640312000
3,-176.01999999999998,T2B0000104,640606000
3,-6778.2,T2B0000104,640901000
3,-218.35999999999999,T2B0000104,640901011
3,-119.91999999999999,T2B0000104,640901012
3,-455.9299999999998,T2B0000104,640901013
3,-612.58,T2B0000104,641601000
3,-191.67000000000002,T2B0000104,641602000
3,-2660.4700000000003,T2B0000104,660801000
3,-92.98,T2B0000104,661201000
3,-13.35,T2B0000104,661202000
3,-627.98,T2B0000104,661402000
3,-70.05,T2B0000104,662212000
3,-1118.9499999999996,T2B0000104,662213000
3,-23.300000000000004,T2B0000104,663701000
3,-287.89,T2B0000104,664001000
3,-58.48,T2B0000104,664104000
3,54.92,T2B0000104,664201000
3,-243,T2B0000104,710516000
3,-76.2,T2B0000105,610501000
3,-79.65,T2B0000105,611601000
3,-8.04,T2B0000105,612205000
3,-2.44,T2B0000105,613101000
3,-11434.910000000005,T2B0000105,640301000
3,-1895.81,T2B0000105,640302000
3,-885.15,T2B0000105,640304000
3,-402.4900000000001,T2B0000105,640312000
3,17.980000000000018,T2B0000105,640606000
3,-4404.51,T2B0000105,640901000
3,-100.91,T2B0000105,640901011
3,-59.99,T2B0000105,640901012
3,-667.32,T2B0000105,640901013
3,-309.56000000000006,T2B0000105,641601000
3,-1177.85,T2B0000105,660801000
3,-40.68,T2B0000105,661201000
3,-5.84,T2B0000105,661202000
3,-274.74,T2B0000105,661402000
3,-30.65,T2B0000105,662212000
3,-257.59,T2B0000105,662213000
3,-23,T2B0000105,662602000
3,-89.57,T2B0000105,663701000
3,-133.82,T2B0000105,664001000
3,-25.59,T2B0000105,664104000
3,24.03,T2B0000105,664201000
3,-90,T2B0000105,710516000
3,-43.54,T2B0000108,610501000
3,-87.75,T2B0000108,611601000
3,-20.1,T2B0000108,612205000
3,-1.39,T2B0000108,613101000
3,-5182.710000000001,T2B0000108,640301000
3,-1503.27,T2B0000108,640302000
3,-234.16000000000003,T2B0000108,640312000
3,-352.03,T2B0000108,640606000
3,-2037.8300000000004,T2B0000108,640901000
3,-55.739999999999995,T2B0000108,640901011
3,-59.99,T2B0000108,640901012
3,-529.1499999999999,T2B0000108,640901013
3,-426.94000000000005,T2B0000108,641601000
3,-272.35,T2B0000108,641602000
3,-643.52,T2B0000108,660801000
3,-23.25,T2B0000108,661201000
3,-3.34,T2B0000108,661202000
3,-156.99,T2B0000108,661402000
3,-15.24,T2B0000108,662208000
3,-17.51,T2B0000108,662212000
3,-231,T2B0000108,662213000
3,-138.23999999999998,T2B0000108,663701000
3,-195.67,T2B0000108,664001000
3,-47.74999999999999,T2B0000108,664104000
3,13.73,T2B0000108,664201000
3,-99,T2B0000108,710516000
3,-351,T2B0000111,611601000
3,85,T2B0000111,640301000
3,29.92,T2B0000111,640901000
3,-88.08000000000001,T2B0000111,662213000
3,-71.69000000000001,T2B0000111,663701000
3,-252.7,T2B0000115,611601000
3,-38.11999999999994,T2B0000115,640301000
3,-8.62,T2B0000115,640901000
3,-16.81,T2B0000115,662213000
3,-70.96000000000001,T2B0000115,663701000
3,-36.71,T2B0000115,664001000
3,-168,T2B0000116,611601000
3,-53.46,T2B0000116,663701000
3,-195.95,T2B0000117,610501000
3,-371.8,T2B0000117,611601000
3,-4.02,T2B0000117,612205000
3,-6.27,T2B0000117,613101000
3,-23203.060000000005,T2B0000117,640301000
3,-2425.9299999999994,T2B0000117,640302000
3,-718.3799999999999,T2B0000117,640312000
3,-8325.18,T2B0000117,640901000
3,-205.92,T2B0000117,640901011
3,-119.96,T2B0000117,640901012
3,-853.9300000000003,T2B0000117,640901013
3,-784.8,T2B0000117,641601000
3,-2967.5,T2B0000117,660801000
3,-104.6,T2B0000117,661201000
3,-15.02,T2B0000117,661202000
3,-706.47,T2B0000117,661402000
3,-78.81,T2B0000117,662212000
3,-25.2,T2B0000117,662213000
3,-16.31,T2B0000117,663701000
3,-417.65999999999997,T2B0000117,664001000
3,-65.79,T2B0000117,664104000
3,61.79,T2B0000117,664201000
3,-296,T2B0000117,710516000
3,-97.97,T2B0000119,610501000
3,-152.35,T2B0000119,611601000
3,-12.06,T2B0000119,612205000
3,-3.13,T2B0000119,613101000
3,-15546.029999999999,T2B0000119,640301000
3,-2326.57,T2B0000119,640302000
3,-531.09,T2B0000119,640304000
3,-410,T2B0000119,640312000
3,35.97000000000003,T2B0000119,640606000
3,-5746.339999999999,T2B0000119,640901000
3,-151.70999999999998,T2B0000119,640901011
3,-78.71000000000001,T2B0000119,640901012
3,-818.9499999999998,T2B0000119,640901013
3,-201.03,T2B0000119,641601000
3,-1535.49,T2B0000119,660801000
3,-52.3,T2B0000119,661201000
3,-7.51,T2B0000119,661202000
3,-353.24,T2B0000119,661402000
3,-39.4,T2B0000119,662212000
