Month,Values,CostCarrier,CostElement
12,-23.65,T2B0000240,663701000
12,-217.21,T2B0000240,664001000
12,-0.97,T2B0000240,664101000
12,-18.18,T2B0000240,664104000
12,-115,T2B0000240,710516000
12,-161.22,T2B0000243,610501000
12,-89,T2B0000243,611601000
12,-5.17,T2B0000243,613101000
12,-15365.639999999994,T2B0000243,640301000
12,1366.75,T2B0000243,640302000
12,-2600,T2B0000243,640304000
12,-366.70000000000005,T2B0000243,640312000
12,-6365.180000000001,T2B0000243,640901000
12,-162.7,T2B0000243,640901011
12,-86.76,T2B0000243,640901012
12,481.09000000000015,T2B0000243,640901013
12,-631.9,T2B0000243,641601000
12,-1843.8600000000004,T2B0000243,660801000
12,-34.15,T2B0000243,661201000
12,-47.84,T2B0000243,661202000
12,-904.77,T2B0000243,661402000
12,-255.2,T2B0000243,662208000
12,-28.27,T2B0000243,662212000
12,-322,T2B0000243,662213000
12,-23,T2B0000243,662602000
12,-43.5,T2B0000243,663701000
12,-371.16,T2B0000243,664001000
12,-1.39,T2B0000243,664101000
12,-25.97,T2B0000243,664104000
12,-200,T2B0000243,710516000
12,-80.61,T2B0000245,610501000
12,-44.5,T2B0000245,611601000
12,-2.58,T2B0000245,613101000
12,-8466.83,T2B0000245,640301000
12,453.9400000000005,T2B0000245,640302000
12,-1400,T2B0000245,640304000
12,-263.31999999999994,T2B0000245,640312000
12,73.65,T2B0000245,640606000
12,-3253.56,T2B0000245,640901000
12,-94.1,T2B0000245,640901011
12,-43.38,T2B0000245,640901012
12,159.78999999999996,T2B0000245,640901013
12,-155.64999999999995,T2B0000245,641601000
12,-921.9599999999999,T2B0000245,660801000
12,-17.08,T2B0000245,661201000
12,-23.92,T2B0000245,661202000
12,-452.39,T2B0000245,661402000
12,-14.13,T2B0000245,662212000
12,-113.4,T2B0000245,662213000
12,-28.75,T2B0000245,663701000
12,-183.7,T2B0000245,664001000
12,-0.69,T2B0000245,664101000
12,-12.98,T2B0000245,664104000
12,-76,T2B0000245,710516000
12,-161.22,T2B0000246,610501000
12,-397.15,T2B0000246,611601000
12,-5.17,T2B0000246,613101000
12,-18468.88,T2B0000246,640301000
12,-1117.8999999999942,T2B0000246,640302000
12,-1728.06,T2B0000246,640304000
12,-658.3000000000002,T2B0000246,640312000
12,-7938.189999999998,T2B0000246,640901000
12,-194.20000000000002,T2B0000246,640901011
12,-101.21999999999997,T2B0000246,640901012
12,322.4800000000014,T2B0000246,640901013
12,-514.64,T2B0000246,641601000
12,181.29,T2B0000246,641602000
12,-1859.3999999999999,T2B0000246,660801000
12,-34.15,T2B0000246,661201000
12,-47.84,T2B0000246,661202000
12,-904.77,T2B0000246,661402000
12,-2.842170943040401e-14,T2B0000246,662202000
12,-297.85,T2B0000246,662208000
12,-28.27,T2B0000246,662212000
12,-420,T2B0000246,662213000
12,-70.44,T2B0000246,663701000
12,-373.13,T2B0000246,664001000
12,-1.39,T2B0000246,664101000
12,-25.97,T2B0000246,664104000
12,-187,T2B0000246,710516000
12,-64.49,T2B0000247,610501000
12,-31.8,T2B0000247,611601000
12,-2.07,T2B0000247,613101000
12,-3864.100000000001,T2B0000247,640301000
12,346.15999999999985,T2B0000247,640302000
12,-1100,T2B0000247,640304000
12,-263.31999999999994,T2B0000247,640312000
12,-1802.94,T2B0000247,640901000
12,-68.33000000000001,T2B0000247,640901011
12,-52.79,T2B0000247,640901012
12,121.85999999999967,T2B0000247,640901013
12,-267.0799999999999,T2B0000247,641601000
12,-765.5899999999999,T2B0000247,660801000
12,-13.66,T2B0000247,661201000
12,-19.14,T2B0000247,661202000
12,-361.91,T2B0000247,661402000
12,-65.72,T2B0000247,662208000
12,-11.31,T2B0000247,662212000
12,-1106.4000000000003,T2B0000247,662213000
12,-13.450000000000003,T2B0000247,663701000
12,-130.63,T2B0000247,664001000
12,-0.55,T2B0000247,664101000
12,-10.39,T2B0000247,664104000
12,-10,T2B0000247,710501000
12,-83,T2B0000247,710516000
12,-4.75,T2B0000249,611601000
12,-30.930000000000003,T2B0000249,664001000
12,-451.42,T2B0000252,610501000
12,-475.2,T2B0000252,611601000
12,-14.47,T2B0000252,613101000
12,-49852.44000000001,T2B0000252,640301000
12,3316.340000000004,T2B0000252,640302000
12,-6827.76,T2B0000252,640304000
12,-1507.46,T2B0000252,640312000
12,-20478.04,T2B0000252,640901000
12,-498.03,T2B0000252,640901011
12,-165.10999999999999,T2B0000252,640901012
12,1449.9700000000012,T2B0000252,640901013
12,-1619.55,T2B0000252,641601000
12,11.75,T2B0000252,641602000
12,-10305.98,T2B0000252,660801000
12,-95.63,T2B0000252,661201000
12,-133.95,T2B0000252,661202000
12,-2533.36,T2B0000252,661402000
12,-499.82,T2B0000252,662208000
12,-77.73,T2B0000252,662212000
12,-3125.559999999999,T2B0000252,662213000
12,-141.71,T2B0000252,663701000
12,-949.14,T2B0000252,664001000
12,-3.81,T2B0000252,664101000
12,-71.41,T2B0000252,664104000
12,-582,T2B0000252,710516000
12,-467.54,T2B0000254,610501000
12,-515.3,T2B0000254,611601000
12,-1950,T2B0000254,612102000
12,-14.99,T2B0000254,613101000
12,-67743.73000000003,T2B0000254,640301000
12,2487.279999999999,T2B0000254,640302000
12,-3758.8100000000004,T2B0000254,640304000
12,-1609.9599999999991,T2B0000254,640312000
12,-1525.55,T2B0000254,640606000
12,-26315.71,T2B0000254,640901000
12,-579.3899999999999,T2B0000254,640901011
12,-290.02,T2B0000254,640901012
12,916.9200000000055,T2B0000254,640901013
12,-2687.77,T2B0000254,641601000
12,-6092.74,T2B0000254,660801000
12,-99.05,T2B0000254,661201000
12,-138.73,T2B0000254,661202000
12,-2623.84,T2B0000254,661402000
12,650,T2B0000254,662201000
12,2197.11,T2B0000254,662202000
12,57.91999999999999,T2B0000254,662204000
12,-81.97,T2B0000254,662212000
12,-5260.400000000001,T2B0000254,662213000
12,-23,T2B0000254,662602000
12,-273.67,T2B0000254,663701000
12,-948.7700000000001,T2B0000254,664001000
12,-4.02,T2B0000254,664101000
12,-75.3,T2B0000254,664104000
12,-656,T2B0000254,710516000
12,-306.32,T2B0000255,610501000
12,-229.35,T2B0000255,611601000
12,-9.82,T2B0000255,613101000
12,-34016.24,T2B0000255,640301000
12,1441.4899999999907,T2B0000255,640302000
12,-1872.64,T2B0000255,640304000
12,-780,T2B0000255,640312000
12,-82.03999999999996,T2B0000255,640606000
12,-12822.640000000001,T2B0000255,640901000
12,-295.9599999999999,T2B0000255,640901011
12,-102.57,T2B0000255,640901012
12,507.40999999999985,T2B0000255,640901013
12,-1927.5099999999995,T2B0000255,641601000
12,-19.46999999999997,T2B0000255,641602000
12,-3518.34,T2B0000255,660801000
12,-64.89,T2B0000255,661201000
12,-90.89,T2B0000255,661202000
12,-1719.07,T2B0000255,661402000
12,-53.71,T2B0000255,662212000
12,-3797.8499999999995,T2B0000255,662213000
12,-23,T2B0000255,662602000
12,-170.27000000000004,T2B0000255,663701000
12,-596.49,T2B0000255,664001000
12,-2.64,T2B0000255,664101000
12,-49.34,T2B0000255,664104000
12,-296,T2B0000255,710516000
12,-112.85,T2B0000256,610501000
12,-60.4,T2B0000256,611601000
12,-6555,T2B0000256,612102000
12,-3.62,T2B0000256,613101000
12,-25381.720000000005,T2B0000256,640301000
12,82.9900000000016,T2B0000256,640302000
12,-254.1199999999999,T2B0000256,640304000
12,-460.80999999999995,T2B0000256,640312000
12,-41.01999999999998,T2B0000256,640606000
12,-9189.970000000001,T2B0000256,640901000
12,-176.91999999999996,T2B0000256,640901011
12,-84.82,T2B0000256,640901012
12,382.34999999999854,T2B0000256,640901013
12,-365.2,T2B0000256,641601000
12,-1306.37,T2B0000256,660801000
12,-23.91,T2B0000256,661201000
12,-33.49,T2B0000256,661202000
12,-633.34,T2B0000256,661402000
12,-468.64,T2B0000256,662204000
12,-94.46,T2B0000256,662208000
12,-19.79,T2B0000256,662212000
12,-3126.21,T2B0000256,662213000
12,-23,T2B0000256,662602000
12,-54.489999999999995,T2B0000256,663701000
12,-260.98,T2B0000256,664001000
12,-0.97,T2B0000256,664101000
12,-18.18,T2B0000256,664104000
12,-141,T2B0000256,710516000
12,-193.47,T2B0000257,610501000
12,-195.55,T2B0000257,611601000
12,-6.2,T2B0000257,613101000
12,-29151.499999999993,T2B0000257,640301000
12,3475.6100000000006,T2B0000257,640302000
12,-5300,T2B0000257,640304000
12,-522.56,T2B0000257,640312000
12,-11997.420000000004,T2B0000257,640901000
12,-314.05,T2B0000257,640901011
12,-115.68,T2B0000257,640901012
12,1223.4599999999991,T2B0000257,640901013
12,-1380.76,T2B0000257,641601000
12,-205.88,T2B0000257,641602000
12,-2281.16,T2B0000257,660801000
12,-40.99,T2B0000257,661201000
12,-57.41,T2B0000257,661202000
12,-1085.73,T2B0000257,661402000
12,-767.5,T2B0000257,662208000
12,-66.43,T2B0000257,662212000
12,-819.29,T2B0000257,662213000
12,-138,T2B0000257,662602000
12,-94.64999999999999,T2B0000257,663701000
12,-759.71,T2B0000257,664001000
12,-3.26,T2B0000257,664101000
12,-61.02,T2B0000257,664104000
12,-389,T2B0000257,710516000
12,-225.71,T2B0000258,610501000
12,-228.14999999999998,T2B0000258,611601000
12,-7.23,T2B0000258,613101000
12,-24603.010000000002,T2B0000258,640301000
12,-3445.649999999987,T2B0000258,640302000
12,-8031.76,T2B0000258,640304000
12,-724.1099999999997,T2B0000258,640312000
12,-15281.180000000006,T2B0000258,640901000
12,-386.64,T2B0000258,640901011
12,-154.13,T2B0000258,640901012
12,2450.040000000001,T2B0000258,640901013
12,-868.8399999999999,T2B0000258,641601000
12,-139.73,T2B0000258,641602000
12,-2541.2,T2B0000258,660801000
12,-47.82,T2B0000258,661201000
12,-66.97,T2B0000258,661202000
12,-1266.68,T2B0000258,661402000
12,-459.4,T2B0000258,662202000
12,-160.8,T2B0000258,662204000
12,-39.57,T2B0000258,662212000
12,-114.92000000000002,T2B0000258,662213000
12,-23,T2B0000258,662602000
12,-109.74000000000002,T2B0000258,663701000
12,-572.16,T2B0000258,664001000
12,-1.94,T2B0000258,664101000
12,-36.35,T2B0000258,664104000
12,-277,T2B0000258,710516000
12,-32.24,T2B0000260,610501000
12,-12.7,T2B0000260,611601000
12,-1.03,T2B0000260,613101000
12,-4556.6399999999985,T2B0000260,640301000
12,-226.42999999999938,T2B0000260,640302000
12,-200,T2B0000260,640304000
12,-65.82999999999998,T2B0000260,640312000
12,-1695.33,T2B0000260,640901000
12,-29.400000000000006,T2B0000260,640901011
12,-29.53,T2B0000260,640901012
12,-79.69999999999982,T2B0000260,640901013
12,-101.7,T2B0000260,641601000
12,-359.43999999999994,T2B0000260,660801000
12,-6.83,T2B0000260,661201000
12,-9.57,T2B0000260,661202000
12,-180.95,T2B0000260,661402000
12,-5.65,T2B0000260,662212000
12,-150,T2B0000260,662213000
12,-7.050000000000001,T2B0000260,663701000
12,-48.32,T2B0000260,664001000
12,-0.28,T2B0000260,664101000
12,-221.19,T2B0000260,664104000
12,-15,T2B0000260,710516000
12,-145.1,T2B0000261,610501000
12,-356.75,T2B0000261,611601000
12,-33489,T2B0000261,612102000
12,-4.65,T2B0000261,613101000
12,-15752.3,T2B0000261,640301000
12,919.2099999999991,T2B0000261,640302000
12,-1354.12,T2B0000261,640304000
12,-446.6700000000001,T2B0000261,640312000
12,-6132.68,T2B0000261,640901000
12,-142.54000000000002,T2B0000261,640901011
12,-56.620000000000005,T2B0000261,640901012
12,323.5699999999997,T2B0000261,640901013
12,-241.91999999999996,T2B0000261,641601000
12,-1679.73,T2B0000261,660801000
12,-30.74,T2B0000261,661201000
12,-43.05,T2B0000261,661202000
12,-814.29,T2B0000261,661402000
12,-25.44,T2B0000261,662212000
12,-1866,T2B0000261,662213000
12,-50.38999999999999,T2B0000261,663701000
12,-79.99000000000001,T2B0000261,663903000
12,-294.01,T2B0000261,664001000
12,-1.25,T2B0000261,664101000
12,-23.37,T2B0000261,664104000
12,-168,T2B0000261,710516000
12,-112.85,T2B0000262,610501000
12,-72.4,T2B0000262,611601000
12,-3.62,T2B0000262,613101000
12,-10458.979999999994,T2B0000262,640301000
12,-618.2800000000025,T2B0000262,640302000
12,-1307.0700000000002,T2B0000262,640304000
12,-460.80999999999995,T2B0000262,640312000
12,-360,T2B0000262,640606000
12,-4214.120000000001,T2B0000262,640901000
12,-136.07000000000002,T2B0000262,640901011
12,-47.379999999999995,T2B0000262,640901012
12,255.45000000000073,T2B0000262,640901013
12,-430.67,T2B0000262,641601000
12,-1341.03,T2B0000262,660801000
12,-23.91,T2B0000262,661201000
12,-33.49,T2B0000262,661202000
12,-633.34,T2B0000262,661402000
12,-333.81,T2B0000262,662208000
12,-19.79,T2B0000262,662212000
12,-426.4,T2B0000262,662213000
12,-50.059999999999995,T2B0000262,663701000
12,-50.16,T2B0000262,663903000
12,-240.53000000000003,T2B0000262,664001000
12,-0.97,T2B0000262,664101000
12,-18.18,T2B0000262,664104000
12,-164,T2B0000262,710516000
12,-177.34,T2B0000263,610501000
12,-126.7,T2B0000263,611601000
12,-5.68,T2B0000263,613101000
12,-23060.47,T2B0000263,640301000
12,1169.8099999999977,T2B0000263,640302000
12,-1782.1799999999998,T2B0000263,640304000
12,-511.6199999999999,T2B0000263,640312000
12,-212.5,T2B0000263,640606000
12,-9879.509999999998,T2B0000263,640901000
12,-248.76000000000002,T2B0000263,640901011
12,-129.51999999999998,T2B0000263,640901012
12,1305.2600000000002,T2B0000263,640901013
12,-320.47000000000014,T2B0000263,641601000
12,-2031.37,T2B0000263,660801000
12,-37.57,T2B0000263,661201000
12,-52.62,T2B0000263,661202000
12,-995.25,T2B0000263,661402000
12,-149.1,T2B0000263,662208000
12,-31.09,T2B0000263,662212000
12,-110,T2B0000263,662213000
12,-13.65,T2B0000263,662602000
12,-92.71,T2B0000263,663701000
12,-44.94,T2B0000263,663903000
12,-447.96000000000004,T2B0000263,664001000
12,-1.53,T2B0000263,664101000
12,-28.56,T2B0000263,664104000
12,-212,T2B0000263,710516000
12,-6,T2B0000263,710520000
12,-98.49000000000001,T2B0000265,610601000
12,-110.25,T2B0000265,611601000
12,219.19999999999982,T2B0000265,640301000
12,77.25,T2B0000265,640901000
12,31.949999999999996,T2B0000265,641601000
12,344.25,T2B0000265,660801000
12,7.15,T2B0000265,663701000
12,-114.36,T2B0000265,664001000
12,-338.56,T2B0000272,610501000
12,-486.7,T2B0000272,611601000
12,-10.85,T2B0000272,613101000
12,-31532.860000000008,T2B0000272,640301000
12,1810.239999999998,T2B0000272,640302000
12,-3763.01,T2B0000272,640304000
12,-1283.6899999999996,T2B0000272,640312000
12,-13059.880000000001,T2B0000272,640901000
12,-339.96000000000004,T2B0000272,640901011
12,-137.32999999999998,T2B0000272,640901012
12,679.380000000001,T2B0000272,640901013
12,-1625.8400000000001,T2B0000272,641601000
12,205.67000000000002,T2B0000272,641602000
12,-3916.66,T2B0000272,660801000
12,-71.73,T2B0000272,661201000
12,-100.46,T2B0000272,661202000
12,-1900.02,T2B0000272,661402000
12,-839.41,T2B0000272,662208000
12,-57.95,T2B0000272,662212000
12,-1762.6699999999996,T2B0000272,662213000
12,-384,T2B0000272,662501000
12,-113.4,T2B0000272,663701000
12,-713.2700000000001,T2B0000272,664001000
12,-2.84,T2B0000272,664101000
12,-53.23,T2B0000272,664104000
12,-200,T2B0000272,664804000
12,-361,T2B0000272,710516000
12,-80.61,T2B0000279,610501000
12,-47.7,T2B0000279,611601000
12,-2.58,T2B0000279,613101000
12,-11707.01,T2B0000279,640301000
12,348.3299999999981,T2B0000279,640302000
12,-10548.119999999999,T2B0000279,640304000
12,-394.99,T2B0000279,640312000
12,-8103.080000000002,T2B0000279,640901000
12,-165.02,T2B0000279,640901011
12,-57.84,T2B0000279,640901012
12,122.60999999999876,T2B0000279,640901013
12,-633.4,T2B0000279,641601000
12,-203.38,T2B0000279,641602000
12,-890.8000000000001,T2B0000279,660801000
12,-17.08,T2B0000279,661201000
12,-23.92,T2B0000279,661202000
12,-452.39,T2B0000279,661402000
12,-185.8,T2B0000279,662208000
12,-14.13,T2B0000279,662212000
12,-1335.6000000000004,T2B0000279,662213000
12,-92.36999999999999,T2B0000279,663701000
12,-262.16,T2B0000279,664001000
12,-0.69,T2B0000279,664101000
12,-400.43000000000006,T2B0000279,664104000
12,-152,T2B0000279,710516000
12,-32.24,T2B0000288,610501000
12,-93.45000000000002,T2B0000288,611601000
12,-1.03,T2B0000288,613101000
12,-9148,T2B0000288,640301000
12,-817.0300000000061,T2B0000288,640302000
12,-1400,T2B0000288,640304000
12,-131.65999999999997,T2B0000288,640312000
12,-1209.78,T2B0000288,640606000
12,-4048.599999999999,T2B0000288,640901000
12,-64.57,T2B0000288,640901011
12,-28.92,T2B0000288,640901012
12,378.5099999999993,T2B0000288,640901013
12,-73.17,T2B0000288,641601000
12,-372.41999999999996,T2B0000288,660801000
12,0,T2B0000288,661001000
12,-6.83,T2B0000288,661201000
12,-9.57,T2B0000288,661202000
12,-57.73,T2B0000288,661301000
12,-180.95,T2B0000288,661402000
12,-215.17,T2B0000288,662101000
12,-756.91,T2B0000288,662204000
12,-1119.65,T2B0000288,662208000
12,-5.65,T2B0000288,662212000
12,-150,T2B0000288,662213000
12,-39.08,T2B0000288,663701000
12,-1785.69,T2B0000288,663902006
12,-143.19,T2B0000288,664001000
12,-0.28,T2B0000288,664101000
12,-5.19,T2B0000288,664104000
12,-58,T2B0000288,710516000
12,-80.61,T2B0000290,610501000
12,-116.5,T2B0000290,611601000
12,-2.58,T2B0000290,613101000
12,-9837.199999999999,T2B0000290,640301000
12,637.1200000000026,T2B0000290,640302000
12,-2800,T2B0000290,640304000
12,-270.8299999999999,T2B0000290,640312000
12,-4495.88,T2B0000290,640901000
12,-76.17,T2B0000290,640901011
12,-28.92,T2B0000290,640901012
12,224.26000000000067,T2B0000290,640901013
12,-142.93,T2B0000290,641601000
12,-750.61,T2B0000290,660801000
12,-17.08,T2B0000290,661201000
12,-23.92,T2B0000290,661202000
12,-452.39,T2B0000290,661402000
12,-127.69,T2B0000290,662202000
12,192.12,T2B0000290,662204000
12,-14.13,T2B0000290,662212000
12,-6.640000000000001,T2B0000290,663701000
12,-172.04,T2B0000290,664001000
12,-0.69,T2B0000290,664101000
12,-12.98,T2B0000290,664104000
12,-10.48,T2B0000290,664402000
12,-64.43,T2B0000290,664605019
12,-68,T2B0000290,710516000
12,-338.56,T2B0000299,610501000
12,-313.15,T2B0000299,611601000
12,-10.85,T2B0000299,613101000
12,-40032.03,T2B0000299,640301000
12,2098.489999999998,T2B0000299,640302000
12,-9783.19,T2B0000299,640304000
12,-1514.1000000000004,T2B0000299,640312000
12,-18041.179999999997,T2B0000299,640901000
12,-437.59000000000003,T2B0000299,640901011
12,-180.03,T2B0000299,640901012
12,738.6800000000003,T2B0000299,640901013
12,-1234.5299999999997,T2B0000299,641601000
12,361.68,T2B0000299,641602000
12,-3885.67,T2B0000299,660801000
12,-71.73,T2B0000299,661201000
12,-100.46,T2B0000299,661202000
12,-1900.02,T2B0000299,661402000
12,-59.36,T2B0000299,662212000
12,-900.1800000000001,T2B0000299,662213000
12,-187.43,T2B0000299,663701000
12,-785.61,T2B0000299,664001000
12,-2.91,T2B0000299,664101000
12,-54.53,T2B0000299,664104000
12,-428,T2B0000299,710516000
12,-419.18,T2B0000301,610501000
12,-245.1,T2B0000301,611601000
12,-13.44,T2B0000301,613101000
12,-40895.299999999996,T2B0000301,640301000
12,10486.460000000006,T2B0000301,640302000
12,-3231.85,T2B0000301,640304000
12,-1277.4800000000005,T2B0000301,640312000
12,-41.01999999999998,T2B0000301,640606000
12,-16144.74,T2B0000301,640901000
12,-392.04999999999995,T2B0000301,640901011
12,-157.5,T2B0000301,640901012
12,4094.2800000000025,T2B0000301,640901013
12,-1330.28,T2B0000301,641601000
12,-2.980000000000018,T2B0000301,641602000
12,-4893.48,T2B0000301,660801000
12,-88.8,T2B0000301,661201000
12,-124.38,T2B0000301,661202000
12,-2352.41,T2B0000301,661402000
12,-430.23,T2B0000301,662208000
12,-72.08,T2B0000301,662212000
12,-3694.6800000000003,T2B0000301,662213000
12,-170.46,T2B0000301,663701000
12,-945.36,T2B0000301,664001000
12,-3.54,T2B0000301,664101000
12,-66.21,T2B0000301,664104000
12,-721,T2B0000301,710516000
12,-112.85,T2B0000302,610501000
12,-79.65,T2B0000302,611601000
12,-3.62,T2B0000302,613101000
12,-12576.369999999999,T2B0000302,640301000
12,2711.4500000000007,T2B0000302,640302000
12,-5250,T2B0000302,640304000
12,-431.6500000000001,T2B0000302,640312000
12,-382.03999999999996,T2B0000302,640606000
12,-5783.760000000001,T2B0000302,640901000
12,-172.48,T2B0000302,640901011
12,-51.96000000000001,T2B0000302,640901012
12,400.1999999999989,T2B0000302,640901013
12,-109.71000000000004,T2B0000302,641601000
12,-1322.94,T2B0000302,660801000
12,-327.97,T2B0000302,661001000
12,-23.91,T2B0000302,661201000
12,-33.49,T2B0000302,661202000
12,-31.43,T2B0000302,661301000
12,-59.9,T2B0000302,661302000
12,-633.34,T2B0000302,661402000
12,-10.34,T2B0000302,661701004
12,-8000.369999999998,T2B0000302,662208000
12,-19.79,T2B0000302,662212000
12,-400.46,T2B0000302,662213000
12,-125.50999999999999,T2B0000302,663701000
12,-248.62,T2B0000302,664001000
12,-0.97,T2B0000302,664101000
12,-18.18,T2B0000302,664104000
12,-173,T2B0000302,710516000
12,-96.73,T2B0000303,610501000
12,-65.15,T2B0000303,611601000
12,-3.1,T2B0000303,613101000
12,-16863.980000000003,T2B0000303,640301000
12,-3397.34,T2B0000303,640302000
12,-3628.06,T2B0000303,640304000
12,-365.82000000000016,T2B0000303,640312000
12,-636.73,T2B0000303,640606000
12,-8839.930000000004,T2B0000303,640901000
12,-224.32999999999998,T2B0000303,640901011
12,-71.69,T2B0000303,640901012
12,122.02999999999884,T2B0000303,640901013
12,-371.64,T2B0000303,641601000
12,-1057.43,T2B0000303,660801000
12,-20.49,T2B0000303,661201000
12,-28.7,T2B0000303,661202000
12,-542.86,T2B0000303,661402000
12,-336.22999999999996,T2B0000303,662208000
12,-16.96,T2B0000303,662212000
12,-951.5099999999999,T2B0000303,662213000
12,-132.62,T2B0000303,663701000
12,-1327.3400000000001,T2B0000303,664001000
12,-0.83,T2B0000303,664101000
12,-397.09,T2B0000303,664104000
12,-95,T2B0000303,710516000
12,-403.05,T2B0000304,610501000
12,-388.25,T2B0000304,611601000
12,-12.92,T2B0000304,613101000
12,-38100.65999999998,T2B0000304,640301000
12,2950.9999999999927,T2B0000304,640302000
12,-6372,T2B0000304,640304000
12,-1120.87,T2B0000304,640312000
12,-41.01999999999998,T2B0000304,640606000
12,-15667.230000000003,T2B0000304,640901000
12,-398.23,T2B0000304,640901011
12,-174.73,T2B0000304,640901012
12,1038.7400000000052,T2B0000304,640901013
12,-2065.8599999999997,T2B0000304,641601000
12,199.53,T2B0000304,641602000
12,-4697.889999999999,T2B0000304,660801000
12,-85.39,T2B0000304,661201000
12,-119.59,T2B0000304,661202000
12,-2261.93,T2B0000304,661402000
12,-70.67,T2B0000304,662212000
12,-7671.66,T2B0000304,662213000
12,-69,T2B0000304,662602000
12,-98.82,T2B0000304,663701000
12,-822.27,T2B0000304,664001000
12,-3.47,T2B0000304,664101000
12,-64.92,T2B0000304,664104000
12,-428,T2B0000304,710516000
12,-177.34,T2B0000305,610501000
12,-87.45,T2B0000305,611601000
12,-5.68,T2B0000305,613101000
12,-17434.670000000006,T2B0000305,640301000
12,1123.869999999999,T2B0000305,640302000
12,-1428.06,T2B0000305,640304000
12,-549.1700000000001,T2B0000305,640312000
12,-41.01999999999998,T2B0000305,640606000
12,-6728.18,T2B0000305,640901000
12,-166.91000000000003,T2B0000305,640901011
12,-86.75999999999999,T2B0000305,640901012
12,395.60999999999876,T2B0000305,640901013
12,-520.12,T2B0000305,641601000
12,-1770.42,T2B0000305,660801000
12,-37.57,T2B0000305,661201000
12,-52.62,T2B0000305,661202000
12,-995.25,T2B0000305,661402000
12,-242.3,T2B0000305,662208000
12,-31.09,T2B0000305,662212000
12,-1745.58,T2B0000305,662213000
12,-23,T2B0000305,662602000
12,-8.41,T2B0000305,663701000
12,-464.92999999999995,T2B0000305,664001000
12,-1.53,T2B0000305,664101000
12,-28.56,T2B0000305,664104000
12,-194,T2B0000305,710516000
12,-257.95,T2B0000306,610501000
12,-170.2,T2B0000306,611601000
12,-8.27,T2B0000306,613101000
12,-26709.510000000017,T2B0000306,640301000
12,-1508.2799999999988,T2B0000306,640302000
12,-2428.06,T2B0000306,640304000
12,-717.5100000000002,T2B0000306,640312000
12,-11614.089999999998,T2B0000306,640901000
12,-231.08999999999997,T2B0000306,640901011
12,-71.69,T2B0000306,640901012
12,892.6800000000003,T2B0000306,640901013
12,-1645.9700000000003,T2B0000306,641601000
12,-410.43,T2B0000306,641602000
12,-2981.8100000000004,T2B0000306,660801000
12,-54.65,T2B0000306,661201000
12,-76.54,T2B0000306,661202000
12,-1447.63,T2B0000306,661402000
12,-192,T2B0000306,662208000
12,-45.23,T2B0000306,662212000
12,-1614.4,T2B0000306,662213000
12,-23,T2B0000306,662602000
12,-58.39999999999999,T2B0000306,663701000
12,-545.39,T2B0000306,664001000
12,-2.22,T2B0000306,664101000
12,-41.55,T2B0000306,664104000
12,-289,T2B0000306,710516000
12,-419.18,T2B0000308,610501000
12,-316.25,T2B0000308,611601000
12,-13.44,T2B0000308,613101000
12,-48719.48,T2B0000308,640301000
12,3966.100000000006,T2B0000308,640302000
12,-9084.37,T2B0000308,640304000
12,-1099.2799999999997,T2B0000308,640312000
12,-20827.090000000004,T2B0000308,640901000
12,-530.1100000000001,T2B0000308,640901011
12,-248.24999999999997,T2B0000308,640901012
12,1855.8199999999997,T2B0000308,640901013
12,-2458.63,T2B0000308,641601000
12,-4854.21,T2B0000308,660801000
12,-88.8,T2B0000308,661201000
12,-124.38,T2B0000308,661202000
12,-2352.41,T2B0000308,661402000
12,0,T2B0000308,662204000
12,-2948.1000000000004,T2B0000308,662208000
12,-101.76,T2B0000308,662212000
12,-1023.7900000000001,T2B0000308,662213000
12,-115,T2B0000308,662602000
12,-46.839999999999996,T2B0000308,663701000
12,-1224.01,T2B0000308,664001000
12,-4.99,T2B0000308,664101000
12,-93.48,T2B0000308,664104000
12,-640,T2B0000308,710516000
12,-145.1,T2B0000311,610501000
12,-147.45,T2B0000311,611601000
12,-4.65,T2B0000311,613101000
12,-23453.559999999998,T2B0000311,640301000
12,3363.279999999999,T2B0000311,640302000
12,-3013.67,T2B0000311,640304000
12,-518.6399999999999,T2B0000311,640312000
12,-1209.78,T2B0000311,640606000
12,-8189.549999999999,T2B0000311,640901000
12,-206.20000000000002,T2B0000311,640901011
12,-66.96000000000001,T2B0000311,640901012
12,810.2700000000004,T2B0000311,640901013
12,-241.14999999999998,T2B0000311,641601000
12,-35.26999999999998,T2B0000311,641602000
12,-2.0799999999999983,T2B0000311,660304000
12,-1625.3300000000002,T2B0000311,660801000
12,-389.3,T2B0000311,661001000
12,-30.74,T2B0000311,661201000
12,-43.05,T2B0000311,661202000
12,-41.7,T2B0000311,661301000
12,-814.29,T2B0000311,661402000
12,0,T2B0000311,662204000
12,0,T2B0000311,662204001
12,-1033.04,T2B0000311,662208000
12,-22.9,T2B0000311,662212000
12,-734.4,T2B0000311,662213000
12,-219.5100000000001,T2B0000311,662606000
12,-39,T2B0000311,663101000
12,-236.47999999999996,T2B0000311,663701000
12,-268.5,T2B0000311,663902006
12,-294.2,T2B0000311,663903000
12,0,T2B0000311,663904000
12,-345.96000000000004,T2B0000311,664001000
12,-1.12,T2B0000311,664101000
12,-209.56,T2B0000311,664104000
12,-270,T2B0000311,710516000
12,-7,T2B0000311,710520000
12,-80.61,T2B0000313,610501000
